0.047,-0.934,0.398
0.047,-0.938,0.398
0.047,-0.934,0.398
0.051,-0.934,0.398
0.055,-0.934,0.395
0.055,-0.938,0.395
0.055,-0.934,0.398
0.059,-0.93,0.395
0.059,-0.93,0.398
0.059,-0.934,0.395
0.059,-0.941,0.395
0.055,-0.945,0.395
0.055,-0.941,0.395
0.055,-0.938,0.395
0.059,-0.938,0.395
0.051,-0.941,0.391
0.051,-0.941,0.395
0.055,-0.941,0.391
0.063,-0.941,0.391
0.059,-0.941,0.391
0.055,-0.938,0.391
0.051,-0.938,0.391
0.051,-0.938,0.391
0.055,-0.938,0.395
0.051,-0.941,0.395
0.051,-0.938,0.391
0.055,-0.934,0.391
0.051,-0.941,0.391
0.055,-0.938,0.395
0.055,-0.941,0.391
0.055,-0.945,0.395
0.055,-0.941,0.395
0.051,-0.945,0.391
0.051,-0.941,0.387
0.055,-0.938,0.391
0.055,-0.938,0.391
0.055,-0.941,0.391
0.055,-0.941,0.387
0.059,-0.938,0.383
0.055,-0.945,0.387
0.055,-0.949,0.387
0.051,-0.949,0.383
0.051,-0.949,0.379
0.051,-0.945,0.371
0.055,-0.949,0.379
0.059,-0.941,0.387
0.059,-0.938,0.395
0.047,-0.938,0.391
0.055,-0.934,0.391
0.055,-0.941,0.387
0.055,-0.938,0.387
0.055,-0.93,0.391
0.051,-0.93,0.391
0.055,-0.934,0.387
0.055,-0.934,0.383
0.059,-0.938,0.387
0.059,-0.938,0.383
0.059,-0.938,0.387
0.059,-0.941,0.395
0.063,-0.941,0.395
0.07,-0.941,0.395
0.07,-0.945,0.391
0.07,-0.945,0.387
0.063,-0.945,0.391
0.066,-0.941,0.395
0.063,-0.934,0.383
0.066,-0.938,0.379
0.066,-0.938,0.383
0.07,-0.938,0.387
0.066,-0.938,0.387
0.063,-0.938,0.391
0.063,-0.938,0.391
0.059,-0.938,0.391
0.059,-0.938,0.391
0.059,-0.934,0.383
0.063,-0.934,0.391
0.059,-0.941,0.387
0.059,-0.938,0.383
0.059,-0.938,0.387
0.066,-0.938,0.383
0.063,-0.938,0.383
0.063,-0.938,0.383
0.059,-0.938,0.379
0.059,-0.941,0.383
0.059,-0.945,0.379
0.055,-0.945,0.375
0.055,-0.945,0.379
0.059,-0.949,0.375
0.059,-0.949,0.371
0.059,-0.949,0.371
0.059,-0.949,0.367
0.055,-0.949,0.367
0.055,-0.953,0.375
0.055,-0.949,0.367
0.055,-0.949,0.371
0.059,-0.945,0.375
0.059,-0.941,0.375
0.051,-0.941,0.379
0.055,-0.945,0.383
0.059,-0.945,0.379
0.059,-0.938,0.387
0.063,-0.941,0.387
0.059,-0.945,0.387
0.059,-0.945,0.387
0.059,-0.945,0.387
0.063,-0.945,0.387
0.066,-0.941,0.383
0.07,-0.941,0.391
0.07,-0.934,0.395
0.074,-0.926,0.395
0.07,-0.93,0.395
0.066,-0.934,0.391
0.063,-0.926,0.391
0.059,-0.93,0.391
0.059,-0.934,0.387
0.063,-0.934,0.383
0.059,-0.938,0.379
0.063,-0.941,0.379
0.063,-0.938,0.383
0.063,-0.938,0.379
0.063,-0.941,0.383
0.066,-0.941,0.375
0.07,-0.941,0.371
0.066,-0.945,0.371
0.066,-0.949,0.371
0.066,-0.949,0.375
0.063,-0.945,0.375
0.059,-0.949,0.375
0.059,-0.949,0.367
0.066,-0.949,0.367
0.07,-0.949,0.371
0.07,-0.945,0.375
0.074,-0.945,0.379
0.07,-0.945,0.379
0.07,-0.938,0.387
0.066,-0.938,0.383
0.063,-0.941,0.383
0.066,-0.941,0.383
0.066,-0.941,0.387
0.059,-0.938,0.383
0.059,-0.938,0.383
0.059,-0.934,0.387
0.059,-0.941,0.391
0.059,-0.938,0.383
0.059,-0.934,0.379
0.059,-0.938,0.379
0.059,-0.941,0.383
0.059,-0.941,0.379
0.07,-0.945,0.379
0.07,-0.941,0.371
0.07,-0.941,0.371
0.078,-0.945,0.371
0.074,-0.945,0.371
0.074,-0.945,0.379
0.082,-0.949,0.375
0.082,-0.945,0.375
0.082,-0.941,0.375
0.086,-0.941,0.375
0.086,-0.945,0.375
0.082,-0.945,0.371
0.082,-0.945,0.371
0.078,-0.945,0.371
0.07,-0.945,0.367
0.078,-0.941,0.363
0.078,-0.941,0.371
0.078,-0.945,0.367
0.074,-0.945,0.367
0.07,-0.949,0.367
0.066,-0.949,0.367
0.07,-0.953,0.367
0.078,-0.953,0.375
0.074,-0.953,0.379
0.078,-0.949,0.387
0.074,-0.945,0.391
0.066,-0.945,0.387
0.063,-0.945,0.383
0.059,-0.941,0.383
0.055,-0.941,0.379
0.055,-0.938,0.371
0.059,-0.938,0.375
0.066,-0.941,0.379
0.063,-0.941,0.379
0.066,-0.938,0.383
0.063,-0.941,0.383
0.059,-0.945,0.383
0.059,-0.941,0.387
0.063,-0.945,0.391
0.066,-0.945,0.391
0.066,-0.941,0.391
0.063,-0.941,0.395
0.063,-0.941,0.387
0.059,-0.938,0.383
0.066,-0.938,0.387
0.07,-0.945,0.391
0.07,-0.934,0.395
0.07,-0.926,0.391
0.063,-0.93,0.395
0.051,-0.93,0.391
0.063,-0.938,0.402
0.066,-0.938,0.398
0.066,-0.934,0.395
0.07,-0.938,0.391
0.07,-0.938,0.387
0.063,-0.938,0.391
0.063,-0.941,0.391
0.066,-0.945,0.391
0.066,-0.941,0.395
0.066,-0.938,0.395
0.063,-0.938,0.395
0.063,-0.941,0.395
0.059,-0.934,0.398
0.059,-0.934,0.398
0.059,-0.934,0.398
0.059,-0.926,0.402
0.059,-0.922,0.398
0.063,-0.922,0.398
0.063,-0.922,0.402
0.063,-0.926,0.41
0.063,-0.926,0.402
0.059,-0.922,0.398
0.059,-0.926,0.398
0.059,-0.93,0.398
0.059,-0.926,0.398
0.063,-0.93,0.402
0.063,-0.934,0.406
0.063,-0.934,0.406
0.059,-0.934,0.402
0.059,-0.934,0.398
0.055,-0.938,0.398
0.055,-0.941,0.398
0.047,-0.945,0.398
0.039,-0.945,0.395
0.039,-0.945,0.391
0.039,-0.949,0.391
0.043,-0.949,0.398
0.047,-0.949,0.406
0.051,-0.938,0.406
0.039,-0.926,0.406
0.031,-0.93,0.398
0.027,-0.93,0.398
0.027,-0.926,0.398
0.027,-0.934,0.398
0.027,-0.934,0.398
0.023,-0.938,0.395
0.023,-0.938,0.398
0.02,-0.934,0.402
0.016,-0.93,0.398
0.012,-0.934,0.391
0.027,-0.934,0.398
0.031,-0.938,0.391
0.035,-0.941,0.383
0.039,-0.938,0.387
0.039,-0.945,0.387
0.039,-0.949,0.391
0.043,-0.949,0.383
0.039,-0.949,0.375
0.039,-0.953,0.383
0.039,-0.961,0.387
0.047,-0.953,0.387
0.043,-0.949,0.387
0.043,-0.945,0.391
0.043,-0.949,0.398
0.035,-0.945,0.398
0.035,-0.941,0.398
0.035,-0.941,0.398
0.031,-0.941,0.398
0.031,-0.941,0.398
0.031,-0.945,0.402
0.027,-0.938,0.402
0.027,-0.934,0.402
0.035,-0.926,0.402
0.031,-0.926,0.41
0.031,-0.922,0.406
0.035,-0.918,0.406
0.035,-0.918,0.41
0.035,-0.922,0.414
0.035,-0.926,0.418
0.047,-0.926,0.426
0.043,-0.926,0.422
0.047,-0.93,0.418
0.051,-0.934,0.41
0.047,-0.934,0.41
0.047,-0.93,0.41
0.047,-0.926,0.41
0.051,-0.938,0.402
0.047,-0.934,0.398
0.039,-0.93,0.398
0.039,-0.926,0.395
0.035,-0.922,0.395
0.027,-0.934,0.391
0.023,-0.941,0.383
0.02,-0.957,0.371
0.012,-0.961,0.363
0.012,-0.965,0.344
0.012,-0.961,0.332
0.016,-0.965,0.328
0.027,-0.961,0.316
0.031,-0.945,0.313
0.059,-0.953,0.328
0.086,-0.957,0.332
0.105,-0.961,0.332
0.125,-0.961,0.316
0.141,-0.969,0.301
0.148,-0.992,0.293
0.148,-1.02,0.277
0.145,-1.031,0.262
0.129,-1.035,0.246
0.113,-1.035,0.227
0.098,-1.023,0.223
0.078,-1.004,0.223
0.063,-0.996,0.223
0.063,-0.984,0.238
0.063,-0.965,0.254
0.07,-0.949,0.277
0.078,-0.93,0.301
0.09,-0.91,0.332
0.094,-0.895,0.348
0.098,-0.887,0.363
0.102,-0.875,0.363
0.109,-0.875,0.375
0.121,-0.879,0.367
0.125,-0.891,0.359
0.133,-0.898,0.352
0.137,-0.906,0.344
0.137,-0.902,0.336
0.145,-0.902,0.328
0.148,-0.902,0.324
0.16,-0.91,0.313
0.176,-0.914,0.309
0.184,-0.922,0.316
0.184,-0.93,0.324
0.184,-0.934,0.336
0.176,-0.93,0.348
0.16,-0.918,0.355
0.152,-0.914,0.348
0.148,-0.91,0.352
0.148,-0.914,0.355
0.133,-0.918,0.359
0.129,-0.934,0.355
0.125,-0.938,0.344
0.129,-0.957,0.332
0.141,-0.988,0.324
0.156,-1.008,0.32
0.176,-1.023,0.305
0.199,-1.035,0.297
0.223,-1.055,0.289
0.246,-1.059,0.285
0.258,-1.059,0.281
0.273,-1.078,0.281
0.277,-1.105,0.285
0.254,-1.133,0.301
0.23,-1.133,0.324
0.203,-1.117,0.352
0.164,-1.102,0.379
0.125,-1.125,0.406
0.078,-1.18,0.441
0.02,-1.211,0.484
-0.023,-1.191,0.516
-0.055,-1.121,0.555
-0.063,-1.051,0.594
-0.066,-0.977,0.625
-0.063,-0.895,0.641
-0.066,-0.809,0.637
-0.074,-0.734,0.621
-0.086,-0.695,0.598
-0.09,-0.68,0.582
-0.078,-0.68,0.574
-0.055,-0.695,0.586
-0.043,-0.715,0.609
-0.035,-0.73,0.637
-0.047,-0.723,0.664
-0.07,-0.715,0.691
-0.098,-0.723,0.711
-0.109,-0.738,0.723
-0.102,-0.762,0.723
-0.082,-0.762,0.719
-0.051,-0.746,0.711
-0.016,-0.719,0.695
0.012,-0.719,0.66
0.027,-0.73,0.617
0.031,-0.754,0.582
0.027,-0.781,0.547
0.027,-0.797,0.523
0.031,-0.805,0.496
0.031,-0.813,0.473
0.031,-0.82,0.449
0.031,-0.82,0.441
0.031,-0.82,0.426
0.027,-0.816,0.41
0.027,-0.824,0.402
0.027,-0.824,0.402
0.023,-0.832,0.395
0.031,-0.84,0.391
0.043,-0.84,0.383
0.043,-0.855,0.371
0.043,-0.859,0.371
0.039,-0.879,0.367
0.031,-0.883,0.359
0.039,-0.883,0.367
0.043,-0.875,0.371
0.039,-0.883,0.379
0.043,-0.91,0.391
0.043,-0.938,0.414
0.035,-0.949,0.434
0.027,-0.953,0.445
0.02,-0.973,0.465
0.02,-1,0.484
0.016,-1.02,0.5
0,-1.027,0.508
-0.012,-1.031,0.5
-0.027,-1.047,0.484
-0.043,-1.078,0.461
-0.059,-1.09,0.434
-0.07,-1.09,0.414
-0.074,-1.082,0.402
-0.078,-1.047,0.398
-0.098,-1,0.391
-0.109,-0.953,0.371
-0.109,-0.934,0.375
-0.09,-0.996,0.363
-0.043,-1.094,0.383
0.031,-1.102,0.422
0.129,-1.074,0.457
0.246,-1.055,0.496
0.348,-1.031,0.535
0.375,-0.965,0.566
0.32,-0.906,0.609
0.246,-0.898,0.648
0.211,-0.934,0.68
0.207,-0.953,0.707
0.219,-0.953,0.715
0.227,-0.941,0.715
0.215,-0.945,0.703
0.184,-0.949,0.691
0.133,-0.938,0.676
0.086,-0.891,0.641
0.059,-0.82,0.598
0.043,-0.754,0.551
0.039,-0.703,0.504
0.043,-0.664,0.465
0.051,-0.637,0.434
0.066,-0.621,0.41
0.078,-0.633,0.391
0.102,-0.66,0.383
0.121,-0.699,0.383
0.141,-0.742,0.371
0.156,-0.766,0.379
0.156,-0.793,0.387
0.16,-0.816,0.41
0.148,-0.824,0.422
0.129,-0.824,0.426
0.121,-0.82,0.426
0.105,-0.809,0.418
0.102,-0.789,0.41
0.086,-0.773,0.402
0.09,-0.773,0.379
0.09,-0.785,0.355
0.105,-0.809,0.32
0.121,-0.836,0.285
0.137,-0.863,0.25
0.148,-0.887,0.227
0.16,-0.922,0.219
0.152,-0.969,0.227
0.137,-1.004,0.258
0.117,-1.012,0.297
0.098,-0.988,0.332
0.086,-0.934,0.367
0.102,-0.879,0.406
0.117,-0.859,0.438
0.141,-0.855,0.445
0.172,-0.867,0.457
0.215,-0.879,0.453
0.258,-0.898,0.445
0.305,-0.934,0.422
0.344,-0.969,0.402
0.363,-1,0.379
0.367,-1.031,0.375
0.348,-1.137,0.371
0.277,-1.328,0.383
0.164,-1.461,0.453
0.039,-1.504,0.551
-0.098,-1.484,0.645
-0.234,-1.398,0.723
-0.316,-1.211,0.781
-0.293,-0.945,0.84
-0.199,-0.715,0.895
-0.094,-0.602,0.93
0.012,-0.594,0.918
0.09,-0.652,0.879
0.125,-0.727,0.836
0.141,-0.793,0.781
0.137,-0.848,0.73
0.125,-0.902,0.691
0.109,-0.949,0.641
0.113,-0.953,0.57
0.129,-0.891,0.531
0.148,-0.801,0.488
0.141,-0.719,0.438
0.145,-0.676,0.387
0.137,-0.664,0.344
0.125,-0.676,0.313
0.113,-0.699,0.285
0.109,-0.719,0.277
0.102,-0.758,0.285
0.09,-0.809,0.289
0.078,-0.836,0.297
0.063,-0.832,0.313
0.059,-0.828,0.332
0.059,-0.824,0.352
0.063,-0.805,0.367
0.082,-0.797,0.375
0.105,-0.797,0.383
0.125,-0.809,0.383
0.125,-0.836,0.367
0.117,-0.875,0.352
0.09,-0.91,0.344
0.07,-0.934,0.348
0.051,-0.941,0.363
0.043,-0.941,0.383
0.035,-0.93,0.402
0.023,-0.918,0.426
0.008,-0.898,0.441
-0.004,-0.902,0.461
-0.02,-0.938,0.469
-0.043,-0.988,0.473
-0.078,-1.043,0.461
-0.098,-1.063,0.453
-0.102,-1.047,0.441
-0.09,-1.039,0.441
-0.102,-1.039,0.445
-0.121,-1.027,0.441
-0.145,-0.977,0.445
-0.145,-0.938,0.465
-0.113,-0.953,0.48
-0.039,-1.016,0.496
0.066,-1.051,0.539
0.203,-1.074,0.574
0.352,-1.086,0.578
0.477,-1.035,0.605
0.527,-0.93,0.645
0.461,-0.82,0.703
0.367,-0.766,0.758
0.297,-0.801,0.793
0.254,-0.91,0.801
0.234,-1.023,0.793
0.23,-1.094,0.785
0.203,-1.113,0.77
0.133,-1.074,0.73
0.082,-1.008,0.688
0.066,-0.918,0.629
0.074,-0.844,0.563
0.098,-0.781,0.488
0.121,-0.73,0.43
0.133,-0.691,0.359
0.129,-0.633,0.316
0.09,-0.602,0.293
0.078,-0.59,0.234
0.102,-0.613,0.242
0.109,-0.676,0.254
0.109,-0.73,0.25
0.117,-0.742,0.254
0.125,-0.719,0.277
0.125,-0.727,0.313
0.109,-0.75,0.336
0.098,-0.777,0.359
0.078,-0.793,0.375
0.082,-0.801,0.387
0.113,-0.809,0.383
0.152,-0.836,0.352
0.18,-0.871,0.305
0.211,-0.891,0.262
0.207,-0.91,0.219
0.195,-0.906,0.199
0.188,-0.906,0.199
0.164,-0.93,0.191
0.145,-0.98,0.188
0.105,-1.027,0.207
0.094,-1.035,0.23
0.105,-0.992,0.25
0.121,-0.969,0.27
0.117,-0.961,0.293
0.102,-0.957,0.316
0.113,-0.938,0.336
0.156,-0.922,0.344
0.191,-0.918,0.344
0.219,-0.957,0.336
0.254,-1.004,0.324
0.289,-1.051,0.309
0.293,-1.156,0.313
0.23,-1.328,0.34
0.125,-1.473,0.387
0.004,-1.563,0.445
-0.133,-1.59,0.512
-0.234,-1.523,0.574
-0.254,-1.34,0.648
-0.191,-1.07,0.703
-0.066,-0.824,0.715
0.047,-0.68,0.691
0.113,-0.684,0.664
0.145,-0.785,0.645
0.172,-0.91,0.602
0.18,-0.969,0.551
0.184,-0.992,0.496
0.184,-0.992,0.453
0.188,-0.961,0.438
0.223,-0.914,0.426
0.246,-0.844,0.402
0.258,-0.758,0.379
0.242,-0.703,0.352
0.215,-0.688,0.32
0.176,-0.684,0.309
0.121,-0.68,0.297
0.063,-0.703,0.289
0.016,-0.75,0.281
-0.023,-0.785,0.285
-0.051,-0.801,0.289
-0.063,-0.801,0.309
-0.063,-0.785,0.328
-0.039,-0.781,0.34
-0.008,-0.777,0.355
0.031,-0.781,0.359
0.074,-0.797,0.359
0.105,-0.813,0.355
0.121,-0.828,0.355
0.137,-0.844,0.352
0.121,-0.859,0.355
0.094,-0.879,0.367
0.047,-0.906,0.383
-0.004,-0.938,0.391
-0.043,-0.965,0.41
-0.082,-1,0.426
-0.098,-1.012,0.438
-0.082,-1.016,0.441
-0.051,-1.035,0.438
-0.016,-1.066,0.414
0.012,-1.082,0.375
0.039,-1.09,0.332
0.051,-1.109,0.285
0.051,-1.125,0.27
0.086,-1.211,0.301
0.18,-1.363,0.328
0.313,-1.438,0.355
0.398,-1.367,0.406
0.402,-1.215,0.484
0.355,-1.066,0.559
0.277,-0.949,0.621
0.195,-0.902,0.656
0.117,-0.918,0.656
0.098,-0.965,0.648
0.102,-1.016,0.625
0.109,-1.027,0.578
0.113,-0.988,0.535
0.105,-0.941,0.5
0.078,-0.891,0.465
0.055,-0.836,0.43
0.035,-0.758,0.398
0.016,-0.68,0.375
0.02,-0.617,0.352
0.035,-0.578,0.336
0.063,-0.559,0.328
0.105,-0.555,0.328
0.156,-0.563,0.328
0.184,-0.59,0.328
0.211,-0.613,0.336
0.23,-0.633,0.355
0.242,-0.648,0.359
0.238,-0.664,0.367
0.23,-0.676,0.379
0.223,-0.699,0.387
0.215,-0.723,0.379
0.207,-0.734,0.367
0.188,-0.738,0.352
0.172,-0.758,0.328
0.168,-0.781,0.313
0.176,-0.809,0.281
0.195,-0.813,0.266
0.223,-0.813,0.273
0.246,-0.836,0.301
0.262,-0.879,0.332
0.273,-0.945,0.352
0.254,-1.02,0.355
0.227,-1.094,0.363
0.203,-1.168,0.363
0.199,-1.242,0.371
0.207,-1.285,0.383
0.203,-1.297,0.402
0.227,-1.336,0.449
0.23,-1.449,0.484
0.145,-1.59,0.523
0.031,-1.637,0.578
-0.043,-1.535,0.664
-0.051,-1.309,0.719
0,-1.039,0.758
0.094,-0.813,0.746
0.203,-0.688,0.715
0.281,-0.707,0.684
0.313,-0.797,0.641
0.305,-0.871,0.582
0.273,-0.898,0.535
0.223,-0.887,0.516
0.191,-0.855,0.508
0.191,-0.816,0.496
0.191,-0.738,0.484
0.16,-0.645,0.48
0.109,-0.566,0.473
0.051,-0.547,0.461
0.008,-0.563,0.438
-0.012,-0.598,0.414
-0.012,-0.629,0.391
-0.02,-0.664,0.383
-0.031,-0.699,0.371
-0.039,-0.727,0.367
-0.035,-0.754,0.367
-0.027,-0.785,0.363
-0.012,-0.813,0.363
0.004,-0.828,0.363
0.012,-0.836,0.371
0.023,-0.84,0.375
0.023,-0.871,0.367
0.016,-0.914,0.359
0.012,-0.961,0.363
-0.004,-0.992,0.363
-0.027,-1.012,0.379
-0.047,-1.012,0.395
-0.047,-0.988,0.414
-0.031,-0.949,0.43
-0.008,-0.918,0.453
-0.004,-0.918,0.457
-0.027,-0.938,0.441
-0.07,-0.949,0.406
-0.102,-0.938,0.359
-0.078,-0.934,0.332
0.027,-1.047,0.367
0.188,-1.328,0.395
0.375,-1.512,0.477
0.504,-1.422,0.551
0.516,-1.133,0.625
0.438,-0.887,0.703
0.352,-0.922,0.746
0.305,-1.094,0.773
0.313,-1.188,0.797
0.34,-1.203,0.809
0.348,-1.176,0.793
0.32,-1.152,0.75
0.262,-1.098,0.695
0.188,-1,0.629
0.121,-0.871,0.535
0.059,-0.758,0.445
0.039,-0.684,0.387
0.035,-0.621,0.332
0.047,-0.57,0.285
0.07,-0.52,0.242
0.094,-0.477,0.219
0.113,-0.445,0.195
0.137,-0.445,0.195
0.152,-0.469,0.203
0.168,-0.512,0.227
0.184,-0.559,0.246
0.207,-0.602,0.266
0.219,-0.641,0.277
0.184,-0.684,0.293
0.121,-0.723,0.313
0.086,-0.758,0.336
0.07,-0.793,0.348
0.086,-0.824,0.348
0.121,-0.852,0.348
0.164,-0.855,0.348
0.211,-0.871,0.363
0.254,-0.926,0.387
0.277,-1.016,0.391
0.273,-1.09,0.41
0.27,-1.105,0.434
0.273,-1.113,0.445
0.277,-1.117,0.449
0.281,-1.105,0.465
0.289,-1.082,0.473
0.309,-1.047,0.48
0.34,-1.031,0.473
0.348,-1.07,0.488
0.281,-1.172,0.516
0.145,-1.25,0.555
-0.023,-1.297,0.598
-0.172,-1.301,0.664
-0.266,-1.242,0.719
-0.27,-1.121,0.77
-0.188,-0.984,0.801
-0.051,-0.91,0.805
0.055,-0.891,0.785
0.102,-0.883,0.742
0.098,-0.883,0.695
0.105,-0.898,0.637
0.129,-0.891,0.563
0.18,-0.863,0.496
0.215,-0.801,0.434
0.219,-0.742,0.371
0.211,-0.711,0.328
0.188,-0.695,0.305
0.145,-0.688,0.293
0.102,-0.691,0.285
0.059,-0.684,0.281
0.023,-0.691,0.293
0.004,-0.688,0.313
-0.016,-0.688,0.332
-0.027,-0.691,0.344
-0.031,-0.703,0.355
-0.016,-0.719,0.355
0.012,-0.734,0.348
0.027,-0.758,0.336
0.043,-0.813,0.336
0.051,-0.887,0.34
0.035,-0.938,0.34
0,-0.965,0.348
-0.043,-0.984,0.348
-0.082,-1.008,0.344
-0.113,-1.027,0.355
-0.109,-1.027,0.375
-0.078,-1.027,0.406
-0.055,-1.051,0.434
-0.059,-1.066,0.438
-0.082,-1.047,0.434
-0.078,-1.008,0.434
-0.055,-0.973,0.426
0.004,-0.934,0.41
0.051,-0.895,0.426
0.09,-0.945,0.457
0.148,-1.121,0.5
0.238,-1.25,0.574
0.375,-1.23,0.633
0.492,-1.121,0.699
0.508,-1.039,0.773
0.445,-1.035,0.84
0.355,-1.043,0.875
0.305,-1.074,0.883
0.27,-1.125,0.871
0.25,-1.164,0.84
0.215,-1.156,0.793
0.168,-1.113,0.723
0.117,-1.031,0.641
0.074,-0.941,0.539
0.043,-0.832,0.445
0.027,-0.73,0.363
0.027,-0.652,0.309
0.051,-0.578,0.27
0.082,-0.523,0.23
0.109,-0.473,0.215
0.113,-0.453,0.195
0.117,-0.453,0.18
0.117,-0.48,0.172
0.141,-0.535,0.176
0.164,-0.59,0.188
0.18,-0.648,0.211
0.188,-0.695,0.246
0.195,-0.734,0.281
0.188,-0.746,0.309
0.184,-0.746,0.324
0.168,-0.742,0.324
0.148,-0.742,0.313
0.152,-0.738,0.297
0.176,-0.746,0.289
0.203,-0.777,0.281
0.223,-0.855,0.293
