x_acc,y_acc,z_acc
-0.09,-0.797,0.633
-0.09,-0.797,0.637
-0.086,-0.793,0.633
-0.086,-0.797,0.637
-0.09,-0.801,0.641
-0.105,-0.801,0.637
-0.098,-0.797,0.641
-0.098,-0.789,0.641
-0.094,-0.789,0.641
-0.094,-0.793,0.637
-0.09,-0.793,0.625
-0.086,-0.809,0.609
-0.086,-0.828,0.605
-0.082,-0.844,0.609
-0.086,-0.852,0.609
-0.09,-0.855,0.582
-0.082,-0.863,0.566
-0.09,-0.875,0.555
-0.086,-0.879,0.543
-0.082,-0.895,0.535
-0.082,-0.902,0.539
-0.078,-0.898,0.555
-0.078,-0.891,0.566
-0.086,-0.883,0.57
-0.094,-0.875,0.59
-0.094,-0.855,0.605
-0.098,-0.84,0.621
-0.102,-0.832,0.629
-0.098,-0.828,0.641
-0.102,-0.82,0.648
-0.102,-0.813,0.645
-0.102,-0.805,0.645
-0.098,-0.797,0.645
-0.098,-0.785,0.645
-0.094,-0.773,0.648
-0.094,-0.77,0.648
-0.098,-0.77,0.648
-0.098,-0.762,0.645
-0.098,-0.75,0.648
-0.094,-0.746,0.648
-0.094,-0.746,0.656
-0.09,-0.75,0.668
-0.09,-0.746,0.668
-0.086,-0.742,0.676
-0.09,-0.742,0.691
-0.09,-0.734,0.707
-0.094,-0.723,0.719
-0.098,-0.707,0.734
-0.109,-0.691,0.742
-0.117,-0.688,0.746
-0.121,-0.684,0.75
-0.129,-0.684,0.746
-0.133,-0.684,0.742
-0.129,-0.676,0.73
-0.133,-0.672,0.73
-0.141,-0.672,0.73
-0.133,-0.676,0.723
-0.129,-0.68,0.719
-0.121,-0.684,0.715
-0.109,-0.691,0.711
-0.098,-0.691,0.715
-0.086,-0.699,0.711
-0.082,-0.707,0.703
-0.082,-0.707,0.691
-0.082,-0.707,0.684
-0.07,-0.695,0.66
-0.055,-0.688,0.648
-0.051,-0.699,0.648
-0.039,-0.711,0.656
-0.02,-0.73,0.664
0.004,-0.746,0.68
0.023,-0.762,0.695
0.031,-0.766,0.707
0.043,-0.773,0.715
0.043,-0.793,0.719
0.047,-0.809,0.727
0.043,-0.828,0.727
0.027,-0.852,0.723
0.02,-0.863,0.707
0.012,-0.852,0.688
0.004,-0.828,0.668
0.004,-0.809,0.652
0.0,-0.801,0.629
0.008,-0.785,0.609
0.008,-0.777,0.605
0.02,-0.75,0.594
0.02,-0.738,0.594
0.02,-0.723,0.59
0.031,-0.711,0.602
0.043,-0.699,0.617
0.051,-0.691,0.625
0.063,-0.691,0.633
0.059,-0.699,0.633
0.066,-0.715,0.637
0.074,-0.719,0.641
0.078,-0.727,0.645
0.078,-0.723,0.648
0.082,-0.719,0.656
0.078,-0.727,0.66
0.07,-0.73,0.668
0.078,-0.738,0.676
0.078,-0.742,0.684
0.078,-0.758,0.691
0.082,-0.766,0.711
0.086,-0.777,0.715
0.07,-0.785,0.719
0.078,-0.801,0.738
0.078,-0.805,0.742
0.082,-0.805,0.758
0.09,-0.809,0.773
0.098,-0.813,0.797
0.105,-0.824,0.805
0.105,-0.84,0.809
0.109,-0.863,0.809
0.102,-0.926,0.805
0.086,-0.996,0.813
0.059,-1.035,0.816
0.027,-1.035,0.809
0.004,-1.016,0.816
-0.023,-0.984,0.824
-0.051,-0.918,0.824
-0.063,-0.84,0.813
-0.07,-0.762,0.797
-0.07,-0.707,0.762
-0.074,-0.68,0.723
-0.094,-0.684,0.688
-0.125,-0.699,0.656
-0.145,-0.711,0.641
-0.148,-0.719,0.629
-0.164,-0.727,0.633
-0.168,-0.734,0.637
-0.172,-0.734,0.645
-0.172,-0.73,0.656
-0.172,-0.73,0.668
-0.168,-0.754,0.684
-0.156,-0.785,0.707
-0.137,-0.797,0.719
-0.121,-0.789,0.723
-0.094,-0.766,0.719
-0.082,-0.75,0.715
-0.074,-0.746,0.699
-0.066,-0.734,0.688
-0.063,-0.73,0.672
-0.059,-0.719,0.656
-0.055,-0.711,0.637
-0.051,-0.699,0.617
-0.055,-0.688,0.609
-0.059,-0.68,0.594
-0.063,-0.684,0.582
-0.066,-0.684,0.574
-0.066,-0.688,0.57
-0.059,-0.688,0.566
-0.066,-0.699,0.563
-0.055,-0.703,0.563
-0.051,-0.707,0.559
-0.059,-0.711,0.555
-0.047,-0.719,0.555
-0.055,-0.727,0.555
-0.059,-0.727,0.555
-0.063,-0.73,0.559
-0.059,-0.734,0.559
-0.066,-0.73,0.563
-0.055,-0.73,0.566
-0.055,-0.734,0.578
-0.047,-0.734,0.594
-0.051,-0.742,0.602
-0.043,-0.742,0.605
-0.047,-0.742,0.613
-0.043,-0.75,0.621
-0.047,-0.75,0.633
-0.047,-0.754,0.637
-0.047,-0.762,0.637
-0.043,-0.777,0.637
-0.051,-0.797,0.641
-0.059,-0.816,0.641
-0.07,-0.832,0.645
-0.082,-0.852,0.637
-0.09,-0.875,0.629
-0.09,-0.914,0.633
-0.098,-0.965,0.641
-0.098,-1.059,0.66
-0.074,-1.168,0.684
-0.039,-1.211,0.707
0.012,-1.18,0.734
0.066,-1.117,0.773
0.109,-1.063,0.824
0.129,-1.027,0.875
0.148,-0.973,0.918
0.148,-0.918,0.941
0.148,-0.867,0.949
0.141,-0.824,0.941
0.145,-0.801,0.926
0.152,-0.785,0.898
0.156,-0.75,0.855
0.156,-0.715,0.813
0.156,-0.68,0.777
0.152,-0.664,0.754
0.141,-0.652,0.742
0.125,-0.66,0.727
0.105,-0.664,0.719
0.098,-0.668,0.719
0.074,-0.664,0.719
0.063,-0.656,0.719
0.055,-0.633,0.711
0.043,-0.609,0.699
0.023,-0.605,0.688
0.023,-0.605,0.676
0.023,-0.605,0.652
0.023,-0.609,0.629
0.023,-0.621,0.602
0.027,-0.629,0.59
0.031,-0.641,0.578
0.027,-0.648,0.563
0.031,-0.664,0.551
0.035,-0.672,0.543
0.027,-0.676,0.539
0.031,-0.691,0.543
0.031,-0.699,0.547
0.035,-0.703,0.555
0.035,-0.707,0.559
0.031,-0.703,0.563
0.027,-0.699,0.566
0.027,-0.703,0.566
0.031,-0.703,0.566
0.031,-0.703,0.566
0.027,-0.711,0.566
0.023,-0.715,0.57
0.023,-0.719,0.574
0.023,-0.711,0.586
0.016,-0.699,0.586
0.008,-0.703,0.594
0.008,-0.703,0.598
0.008,-0.707,0.602
0.0,-0.723,0.609
0.004,-0.742,0.621
0.0,-0.762,0.637
0.0,-0.785,0.648
0.004,-0.805,0.668
0.016,-0.82,0.688
0.02,-0.84,0.707
0.027,-0.859,0.723
0.043,-0.867,0.738
0.051,-0.887,0.746
0.051,-0.918,0.754
0.035,-0.961,0.762
0.02,-1.031,0.762
0.004,-1.098,0.777
-0.035,-1.133,0.781
-0.082,-1.145,0.793
-0.129,-1.117,0.824
-0.172,-1.063,0.844
-0.203,-0.953,0.852
-0.223,-0.828,0.852
-0.223,-0.73,0.84
-0.211,-0.691,0.809
-0.203,-0.703,0.781
-0.184,-0.762,0.77
-0.191,-0.82,0.762
-0.207,-0.855,0.754
-0.215,-0.852,0.758
-0.207,-0.82,0.77
-0.203,-0.793,0.781
-0.191,-0.785,0.797
-0.176,-0.785,0.813
-0.156,-0.766,0.801
-0.133,-0.73,0.777
-0.113,-0.691,0.746
-0.098,-0.66,0.703
-0.102,-0.645,0.664
-0.098,-0.629,0.617
-0.105,-0.633,0.582
-0.109,-0.637,0.551
-0.105,-0.648,0.523
-0.105,-0.66,0.5
-0.105,-0.656,0.48
-0.102,-0.648,0.469
-0.098,-0.652,0.465
-0.086,-0.656,0.465
-0.086,-0.66,0.465
-0.086,-0.652,0.473
-0.094,-0.664,0.48
-0.098,-0.684,0.488
-0.105,-0.699,0.496
-0.117,-0.711,0.508
-0.129,-0.73,0.516
-0.137,-0.742,0.523
-0.141,-0.758,0.531
-0.141,-0.758,0.539
-0.145,-0.75,0.551
-0.152,-0.746,0.563
-0.141,-0.742,0.586
-0.125,-0.754,0.598
-0.105,-0.766,0.613
-0.086,-0.777,0.617
-0.066,-0.789,0.625
-0.051,-0.801,0.633
-0.039,-0.805,0.637
-0.027,-0.801,0.645
-0.027,-0.797,0.648
-0.027,-0.801,0.652
-0.031,-0.82,0.652
-0.043,-0.813,0.656
-0.051,-0.793,0.656
-0.066,-0.793,0.664
-0.09,-0.828,0.699
-0.105,-0.922,0.738
-0.07,-1.051,0.801
-0.016,-1.129,0.836
0.051,-1.105,0.848
0.117,-1.047,0.879
0.168,-1.016,0.926
0.203,-0.996,0.965
0.227,-0.957,0.98
0.23,-0.906,0.992
0.23,-0.867,0.98
0.223,-0.859,0.961
0.211,-0.859,0.938
0.195,-0.84,0.902
0.184,-0.805,0.859
0.16,-0.785,0.82
0.145,-0.746,0.797
0.121,-0.719,0.777
0.113,-0.695,0.766
0.09,-0.68,0.758
0.066,-0.676,0.758
0.047,-0.664,0.742
0.035,-0.633,0.727
0.027,-0.609,0.703
0.02,-0.598,0.68
0.016,-0.594,0.652
0.012,-0.594,0.629
0.012,-0.598,0.617
0.012,-0.598,0.594
0.016,-0.598,0.578
0.016,-0.598,0.566
0.008,-0.602,0.555
0.012,-0.602,0.547
0.012,-0.609,0.543
0.016,-0.625,0.543
0.02,-0.633,0.547
0.016,-0.645,0.551
0.02,-0.652,0.559
0.02,-0.656,0.563
0.023,-0.66,0.566
0.027,-0.668,0.57
0.035,-0.672,0.57
0.035,-0.676,0.59
0.035,-0.676,0.598
0.039,-0.688,0.598
0.035,-0.699,0.602
0.031,-0.707,0.609
0.035,-0.707,0.613
0.031,-0.711,0.625
0.031,-0.715,0.633
0.039,-0.715,0.641
0.039,-0.723,0.645
0.043,-0.738,0.66
0.039,-0.75,0.672
0.039,-0.766,0.684
0.047,-0.785,0.695
0.051,-0.809,0.707
0.051,-0.816,0.711
0.059,-0.82,0.711
0.078,-0.82,0.715
0.098,-0.824,0.715
0.113,-0.816,0.719
0.125,-0.824,0.727
0.117,-0.887,0.754
0.082,-0.984,0.797
0.004,-1.059,0.836
-0.078,-1.063,0.859
-0.152,-0.992,0.883
-0.207,-0.906,0.891
-0.254,-0.816,0.883
-0.262,-0.75,0.871
-0.258,-0.738,0.852
-0.246,-0.785,0.82
-0.227,-0.875,0.801
-0.215,-0.938,0.781
-0.219,-0.961,0.773
-0.223,-0.945,0.77
-0.215,-0.898,0.762
-0.207,-0.867,0.77
-0.191,-0.848,0.777
