x_acc,y_acc,z_acc
-0.008,-0.762,0.621
-0.004,-0.754,0.625
0.004,-0.75,0.633
0.012,-0.746,0.652
0.023,-0.754,0.664
0.039,-0.77,0.684
0.047,-0.777,0.695
0.055,-0.785,0.707
0.043,-0.789,0.711
0.039,-0.781,0.711
0.039,-0.777,0.707
0.043,-0.762,0.703
0.047,-0.754,0.699
0.055,-0.75,0.703
0.059,-0.75,0.699
0.059,-0.746,0.699
0.063,-0.746,0.695
0.066,-0.754,0.691
0.063,-0.762,0.688
0.063,-0.758,0.672
0.059,-0.754,0.664
0.063,-0.742,0.66
0.066,-0.738,0.664
0.074,-0.734,0.664
0.082,-0.734,0.656
0.078,-0.73,0.652
0.098,-0.723,0.66
0.098,-0.723,0.664
0.098,-0.719,0.664
0.102,-0.711,0.664
0.105,-0.703,0.664
0.105,-0.703,0.668
0.109,-0.699,0.668
0.113,-0.695,0.668
0.117,-0.695,0.668
0.117,-0.695,0.672
0.121,-0.695,0.676
0.117,-0.699,0.68
0.117,-0.699,0.68
0.117,-0.699,0.676
0.113,-0.707,0.684
0.105,-0.715,0.68
0.105,-0.715,0.676
0.105,-0.715,0.672
0.105,-0.715,0.672
0.102,-0.719,0.668
0.094,-0.719,0.672
0.086,-0.727,0.676
0.078,-0.738,0.68
0.063,-0.742,0.68
0.055,-0.742,0.68
0.043,-0.746,0.68
0.035,-0.746,0.676
0.031,-0.746,0.684
0.031,-0.754,0.695
0.031,-0.754,0.707
0.047,-0.746,0.723
0.051,-0.738,0.742
0.059,-0.73,0.758
0.066,-0.723,0.789
0.078,-0.727,0.828
0.086,-0.746,0.855
0.078,-0.773,0.887
0.066,-0.785,0.914
0.055,-0.777,0.949
0.047,-0.785,0.992
0.035,-0.813,1.012
0.004,-0.82,1.016
-0.027,-0.805,1.023
-0.055,-0.77,1.016
-0.086,-0.719,0.996
-0.102,-0.66,0.969
-0.121,-0.598,0.926
-0.137,-0.547,0.875
-0.145,-0.512,0.828
-0.16,-0.492,0.789
-0.176,-0.484,0.762
-0.195,-0.496,0.742
-0.211,-0.508,0.734
-0.227,-0.516,0.734
-0.238,-0.523,0.75
-0.246,-0.531,0.754
-0.246,-0.539,0.758
-0.234,-0.551,0.77
-0.219,-0.563,0.785
-0.203,-0.586,0.793
-0.184,-0.605,0.793
-0.172,-0.613,0.793
-0.152,-0.613,0.789
-0.137,-0.605,0.773
-0.121,-0.598,0.766
-0.121,-0.594,0.758
-0.125,-0.59,0.742
-0.125,-0.59,0.734
-0.129,-0.598,0.723
-0.137,-0.602,0.715
-0.141,-0.609,0.707
-0.137,-0.625,0.703
-0.133,-0.637,0.695
-0.129,-0.648,0.688
-0.133,-0.66,0.684
-0.137,-0.672,0.676
-0.133,-0.688,0.672
-0.141,-0.695,0.672
-0.141,-0.707,0.668
-0.145,-0.711,0.668
-0.145,-0.707,0.66
-0.145,-0.703,0.652
-0.145,-0.699,0.648
-0.141,-0.688,0.648
-0.137,-0.688,0.641
-0.129,-0.691,0.637
-0.129,-0.699,0.629
-0.129,-0.699,0.617
-0.125,-0.711,0.613
-0.125,-0.723,0.609
-0.129,-0.73,0.609
-0.129,-0.73,0.605
-0.133,-0.73,0.613
-0.133,-0.734,0.613
-0.137,-0.738,0.621
-0.141,-0.742,0.625
-0.137,-0.742,0.629
-0.137,-0.746,0.633
-0.137,-0.75,0.645
-0.141,-0.754,0.656
-0.137,-0.75,0.664
-0.141,-0.75,0.668
-0.148,-0.742,0.684
-0.156,-0.734,0.699
-0.156,-0.734,0.711
-0.156,-0.734,0.727
-0.156,-0.73,0.742
-0.156,-0.73,0.766
-0.156,-0.758,0.781
-0.148,-0.809,0.801
-0.133,-0.859,0.836
