x_acc,y_acc,z_acc
0.02,-0.902,0.477
0.023,-0.898,0.484
0.023,-0.91,0.484
0.035,-0.91,0.477
0.035,-0.922,0.473
0.047,-0.926,0.461
0.047,-0.918,0.457
0.051,-0.914,0.453
0.039,-0.91,0.453
0.031,-0.922,0.453
0.035,-0.922,0.457
0.043,-0.91,0.465
0.035,-0.902,0.473
0.027,-0.898,0.477
0.02,-0.898,0.484
0.012,-0.898,0.484
0.008,-0.898,0.488
0.012,-0.887,0.5
0.012,-0.875,0.504
0.02,-0.863,0.508
0.023,-0.852,0.512
0.023,-0.844,0.52
0.02,-0.844,0.523
0.023,-0.852,0.535
0.023,-0.863,0.543
0.016,-0.867,0.535
0.012,-0.871,0.539
0.004,-0.867,0.539
0.012,-0.871,0.543
0.016,-0.871,0.539
0.02,-0.863,0.539
0.023,-0.863,0.543
0.023,-0.863,0.555
0.027,-0.867,0.563
0.023,-0.855,0.563
0.023,-0.852,0.559
0.023,-0.848,0.563
0.023,-0.848,0.563
0.023,-0.848,0.566
0.02,-0.848,0.57
0.02,-0.836,0.578
0.012,-0.824,0.582
0.008,-0.816,0.582
0.008,-0.805,0.582
0.012,-0.801,0.578
0.004,-0.805,0.582
0.004,-0.809,0.59
0.008,-0.797,0.594
0.008,-0.793,0.605
0.008,-0.785,0.609
0.012,-0.777,0.617
0.008,-0.781,0.625
0.008,-0.789,0.633
0.0,-0.801,0.641
-0.008,-0.809,0.645
-0.023,-0.809,0.648
-0.027,-0.813,0.645
-0.031,-0.809,0.656
-0.039,-0.813,0.664
-0.043,-0.813,0.668
-0.051,-0.813,0.672
-0.051,-0.809,0.672
-0.063,-0.805,0.66
-0.059,-0.805,0.648
-0.066,-0.801,0.641
-0.07,-0.801,0.637
-0.074,-0.805,0.629
-0.07,-0.801,0.621
-0.07,-0.789,0.617
-0.07,-0.781,0.613
-0.066,-0.766,0.605
-0.074,-0.762,0.609
-0.074,-0.77,0.613
-0.066,-0.777,0.613
-0.066,-0.785,0.613
-0.07,-0.785,0.625
-0.078,-0.781,0.633
-0.09,-0.781,0.637
-0.074,-0.789,0.645
-0.059,-0.801,0.641
-0.063,-0.809,0.641
-0.059,-0.801,0.633
-0.063,-0.789,0.621
-0.063,-0.785,0.605
-0.066,-0.793,0.59
-0.07,-0.797,0.578
-0.078,-0.805,0.566
-0.09,-0.813,0.551
-0.094,-0.816,0.543
-0.086,-0.809,0.543
-0.082,-0.789,0.539
-0.082,-0.781,0.539
-0.066,-0.781,0.555
-0.07,-0.789,0.563
-0.078,-0.805,0.57
-0.086,-0.813,0.574
-0.086,-0.82,0.57
-0.082,-0.824,0.57
-0.078,-0.816,0.574
-0.074,-0.828,0.57
-0.07,-0.848,0.566
-0.066,-0.871,0.57
-0.074,-0.875,0.57
-0.078,-0.879,0.57
-0.082,-0.871,0.57
-0.094,-0.863,0.574
-0.105,-0.852,0.574
-0.109,-0.852,0.586
-0.109,-0.859,0.602
-0.117,-0.867,0.613
-0.121,-0.871,0.617
-0.117,-0.867,0.621
-0.117,-0.863,0.621
-0.113,-0.867,0.617
-0.113,-0.867,0.625
-0.109,-0.91,0.645
-0.098,-1.004,0.672
-0.055,-1.098,0.699
0.0,-1.117,0.707
0.043,-1.063,0.734
0.074,-1.0,0.785
0.098,-0.969,0.832
0.109,-0.938,0.871
0.121,-0.879,0.898
0.109,-0.828,0.906
0.082,-0.805,0.898
0.051,-0.805,0.895
0.02,-0.809,0.879
0.02,-0.789,0.848
0.035,-0.762,0.805
0.059,-0.746,0.77
0.082,-0.746,0.754
0.094,-0.75,0.746
0.102,-0.746,0.738
0.105,-0.738,0.73
0.105,-0.715,0.711
0.102,-0.688,0.688
0.094,-0.664,0.656
0.086,-0.648,0.629
0.074,-0.641,0.602
0.07,-0.633,0.574
0.063,-0.633,0.551
0.063,-0.633,0.539
0.066,-0.637,0.527
0.078,-0.633,0.523
0.086,-0.633,0.531
0.09,-0.641,0.535
0.098,-0.656,0.547
0.109,-0.672,0.555
0.113,-0.688,0.563
0.113,-0.703,0.578
0.117,-0.723,0.59
0.117,-0.734,0.598
0.117,-0.754,0.598
0.133,-0.77,0.602
0.141,-0.773,0.605
0.148,-0.762,0.598
0.148,-0.758,0.586
0.148,-0.754,0.57
0.148,-0.75,0.559
0.133,-0.742,0.551
0.125,-0.73,0.547
0.102,-0.723,0.555
0.102,-0.715,0.566
0.098,-0.711,0.57
0.09,-0.711,0.59
0.094,-0.707,0.613
0.102,-0.719,0.637
0.109,-0.738,0.66
0.109,-0.773,0.684
0.113,-0.813,0.703
0.117,-0.844,0.715
0.121,-0.871,0.715
0.133,-0.887,0.715
0.141,-0.895,0.715
0.137,-0.918,0.727
0.121,-0.988,0.773
0.074,-1.105,0.828
0.0,-1.223,0.879
-0.082,-1.246,0.895
-0.133,-1.152,0.902
-0.145,-1.031,0.898
-0.133,-0.926,0.883
-0.125,-0.82,0.828
-0.109,-0.723,0.766
-0.086,-0.656,0.73
-0.063,-0.656,0.703
-0.047,-0.699,0.695
-0.055,-0.75,0.695
-0.078,-0.766,0.691
-0.098,-0.754,0.684
-0.105,-0.73,0.68
-0.094,-0.719,0.684
-0.078,-0.715,0.691
-0.059,-0.719,0.699
-0.047,-0.723,0.695
-0.039,-0.711,0.668
-0.039,-0.707,0.625
-0.035,-0.695,0.59
-0.031,-0.695,0.559
-0.023,-0.699,0.527
-0.023,-0.703,0.508
-0.027,-0.695,0.496
-0.031,-0.688,0.488
-0.035,-0.688,0.488
-0.035,-0.688,0.492
-0.043,-0.699,0.492
-0.051,-0.719,0.492
-0.047,-0.734,0.492
-0.043,-0.746,0.5
-0.039,-0.758,0.508
-0.027,-0.781,0.52
-0.031,-0.809,0.52
-0.039,-0.828,0.527
-0.039,-0.84,0.527
-0.047,-0.832,0.527
-0.059,-0.82,0.516
-0.063,-0.813,0.512
-0.066,-0.805,0.508
-0.07,-0.797,0.496
-0.066,-0.789,0.492
-0.059,-0.785,0.48
-0.051,-0.773,0.477
-0.043,-0.766,0.488
-0.039,-0.773,0.504
-0.039,-0.785,0.52
-0.035,-0.805,0.531
-0.047,-0.82,0.543
-0.043,-0.844,0.563
-0.051,-0.852,0.57
-0.066,-0.867,0.574
-0.082,-0.871,0.574
-0.098,-0.875,0.574
-0.109,-0.879,0.574
-0.129,-0.93,0.59
-0.125,-1.043,0.633
-0.082,-1.156,0.68
-0.027,-1.195,0.723
0.031,-1.16,0.797
0.066,-1.117,0.883
0.086,-1.086,0.961
0.09,-1.027,1.004
0.09,-0.941,1.0
0.074,-0.867,0.973
0.063,-0.848,0.945
0.063,-0.895,0.918
0.078,-0.965,0.883
0.094,-1.023,0.844
