x_acc,y_acc,z_acc
-0.156,-0.668,0.773
-0.164,-0.637,0.789
-0.16,-0.625,0.805
-0.16,-0.637,0.82
-0.16,-0.664,0.848
-0.152,-0.695,0.871
-0.145,-0.703,0.871
-0.148,-0.688,0.844
-0.172,-0.672,0.824
-0.215,-0.652,0.805
-0.234,-0.629,0.789
-0.219,-0.621,0.785
-0.191,-0.617,0.793
-0.191,-0.625,0.813
-0.203,-0.617,0.828
-0.219,-0.594,0.852
-0.227,-0.578,0.879
-0.219,-0.555,0.895
-0.203,-0.52,0.906
-0.191,-0.504,0.91
-0.176,-0.48,0.906
-0.172,-0.496,0.902
-0.16,-0.531,0.895
-0.156,-0.566,0.883
-0.152,-0.566,0.875
-0.152,-0.586,0.863
-0.148,-0.594,0.844
-0.152,-0.598,0.836
-0.164,-0.594,0.828
-0.184,-0.59,0.84
-0.199,-0.586,0.848
-0.199,-0.59,0.855
-0.199,-0.594,0.855
-0.199,-0.605,0.863
-0.203,-0.617,0.859
-0.219,-0.609,0.855
-0.227,-0.602,0.859
-0.23,-0.59,0.855
-0.211,-0.59,0.855
-0.195,-0.59,0.848
-0.184,-0.586,0.848
-0.188,-0.586,0.844
-0.195,-0.582,0.848
-0.211,-0.586,0.855
-0.234,-0.574,0.855
-0.234,-0.566,0.867
-0.242,-0.559,0.871
-0.246,-0.566,0.883
-0.246,-0.574,0.887
-0.246,-0.582,0.871
-0.25,-0.594,0.855
-0.25,-0.598,0.84
-0.242,-0.602,0.824
-0.234,-0.602,0.824
-0.227,-0.609,0.836
-0.219,-0.602,0.844
-0.219,-0.594,0.848
-0.23,-0.578,0.855
-0.234,-0.578,0.855
-0.238,-0.574,0.859
-0.234,-0.574,0.867
-0.215,-0.586,0.863
-0.191,-0.586,0.855
-0.18,-0.582,0.844
-0.184,-0.586,0.824
-0.195,-0.594,0.801
-0.199,-0.602,0.785
-0.188,-0.598,0.766
-0.18,-0.598,0.758
-0.184,-0.598,0.758
-0.203,-0.598,0.766
-0.223,-0.605,0.785
-0.234,-0.613,0.793
-0.238,-0.621,0.805
-0.23,-0.625,0.816
-0.219,-0.625,0.824
-0.211,-0.637,0.824
-0.195,-0.656,0.82
-0.164,-0.664,0.82
-0.133,-0.672,0.813
-0.117,-0.691,0.809
-0.129,-0.707,0.805
-0.148,-0.707,0.809
-0.172,-0.707,0.824
-0.188,-0.711,0.832
-0.203,-0.707,0.844
-0.215,-0.707,0.859
-0.219,-0.695,0.875
-0.223,-0.688,0.895
-0.227,-0.676,0.906
-0.23,-0.676,0.902
-0.242,-0.668,0.887
-0.242,-0.668,0.871
-0.238,-0.68,0.867
-0.238,-0.715,0.871
-0.207,-0.785,0.879
-0.16,-0.863,0.871
-0.109,-0.918,0.863
-0.07,-0.91,0.867
-0.063,-0.832,0.883
-0.082,-0.695,0.879
-0.105,-0.539,0.863
-0.129,-0.418,0.84
-0.129,-0.348,0.82
-0.105,-0.332,0.816
-0.063,-0.363,0.813
-0.027,-0.414,0.828
-0.008,-0.441,0.855
-0.016,-0.434,0.895
-0.047,-0.414,0.934
-0.082,-0.391,0.965
-0.102,-0.387,0.98
-0.105,-0.395,0.988
-0.109,-0.414,0.98
-0.113,-0.449,0.969
-0.113,-0.48,0.938
-0.109,-0.508,0.902
-0.109,-0.535,0.887
-0.125,-0.57,0.891
-0.152,-0.586,0.906
-0.184,-0.578,0.91
-0.211,-0.547,0.914
-0.23,-0.52,0.918
-0.234,-0.512,0.926
-0.23,-0.508,0.922
-0.23,-0.508,0.906
-0.227,-0.504,0.883
-0.215,-0.52,0.852
-0.172,-0.547,0.844
-0.117,-0.574,0.832
-0.078,-0.598,0.828
-0.074,-0.609,0.816
-0.098,-0.613,0.809
-0.133,-0.613,0.797
-0.176,-0.598,0.785
-0.203,-0.578,0.77
-0.215,-0.57,0.762
-0.199,-0.57,0.754
-0.168,-0.563,0.758
-0.137,-0.539,0.754
-0.109,-0.527,0.762
-0.109,-0.516,0.773
-0.125,-0.504,0.789
-0.137,-0.484,0.809
-0.148,-0.492,0.836
-0.145,-0.539,0.871
-0.156,-0.566,0.891
-0.164,-0.566,0.895
-0.168,-0.566,0.898
-0.172,-0.582,0.895
-0.164,-0.617,0.887
-0.148,-0.66,0.879
-0.129,-0.711,0.887
-0.098,-0.754,0.895
-0.063,-0.789,0.895
-0.008,-0.809,0.887
0.051,-0.809,0.871
0.109,-0.824,0.852
0.145,-0.895,0.816
0.102,-1.004,0.777
0.008,-1.066,0.734
-0.07,-1.035,0.707
-0.109,-0.965,0.691
-0.156,-0.871,0.703
-0.219,-0.762,0.758
-0.27,-0.629,0.84
-0.301,-0.504,0.934
-0.313,-0.41,1.004
-0.313,-0.391,1.016
-0.305,-0.438,1.0
-0.293,-0.531,0.98
-0.281,-0.602,0.973
-0.266,-0.594,0.977
-0.242,-0.543,0.98
-0.219,-0.48,0.969
-0.219,-0.438,0.949
-0.223,-0.406,0.922
-0.223,-0.383,0.906
-0.219,-0.359,0.891
-0.223,-0.332,0.895
-0.207,-0.301,0.914
-0.176,-0.277,0.926
-0.156,-0.281,0.938
-0.133,-0.301,0.957
-0.117,-0.328,0.977
-0.113,-0.344,0.98
-0.121,-0.359,0.973
-0.148,-0.379,0.977
-0.176,-0.395,0.977
-0.211,-0.422,0.965
-0.25,-0.449,0.945
-0.27,-0.473,0.922
-0.27,-0.484,0.895
-0.258,-0.488,0.871
-0.254,-0.492,0.855
-0.238,-0.508,0.852
-0.219,-0.512,0.84
-0.207,-0.508,0.828
-0.188,-0.508,0.828
-0.16,-0.5,0.824
-0.137,-0.492,0.82
-0.125,-0.473,0.809
-0.141,-0.465,0.805
-0.172,-0.461,0.793
-0.23,-0.469,0.781
-0.273,-0.48,0.781
-0.297,-0.504,0.809
-0.289,-0.543,0.824
-0.266,-0.582,0.844
-0.223,-0.605,0.84
-0.18,-0.625,0.813
-0.152,-0.641,0.793
-0.133,-0.66,0.781
-0.137,-0.688,0.777
-0.16,-0.715,0.785
