x_acc,y_acc,z_acc
0.117,-0.758,0.684
0.117,-0.758,0.68
0.117,-0.762,0.68
0.117,-0.77,0.68
0.117,-0.773,0.68
0.121,-0.766,0.672
0.121,-0.762,0.676
0.121,-0.762,0.672
0.125,-0.758,0.672
0.117,-0.762,0.664
0.117,-0.762,0.66
0.113,-0.758,0.66
0.109,-0.75,0.668
0.102,-0.746,0.668
0.09,-0.746,0.676
0.086,-0.754,0.68
0.082,-0.746,0.691
0.07,-0.75,0.695
0.055,-0.754,0.699
0.039,-0.754,0.703
0.031,-0.746,0.699
0.02,-0.727,0.707
0.008,-0.715,0.719
-0.004,-0.715,0.723
-0.016,-0.715,0.73
-0.02,-0.715,0.738
-0.027,-0.711,0.75
-0.035,-0.711,0.754
-0.043,-0.715,0.762
-0.055,-0.719,0.758
-0.059,-0.727,0.762
-0.055,-0.73,0.766
-0.051,-0.727,0.762
-0.047,-0.73,0.758
-0.047,-0.723,0.754
-0.035,-0.715,0.742
-0.02,-0.703,0.73
-0.016,-0.699,0.723
-0.016,-0.688,0.715
-0.008,-0.676,0.719
-0.008,-0.668,0.719
-0.012,-0.66,0.715
-0.012,-0.66,0.715
-0.008,-0.66,0.719
-0.004,-0.66,0.719
0.004,-0.656,0.723
0.008,-0.656,0.723
0.008,-0.652,0.734
-0.004,-0.645,0.738
-0.008,-0.641,0.742
-0.008,-0.637,0.746
-0.012,-0.629,0.75
-0.012,-0.625,0.75
-0.02,-0.621,0.754
-0.023,-0.621,0.754
-0.027,-0.617,0.762
-0.031,-0.621,0.766
-0.027,-0.613,0.773
-0.023,-0.605,0.781
-0.02,-0.602,0.789
-0.031,-0.598,0.801
-0.039,-0.594,0.816
-0.043,-0.582,0.832
-0.039,-0.574,0.84
-0.039,-0.563,0.852
-0.027,-0.563,0.867
-0.02,-0.574,0.898
-0.004,-0.629,1.004
0.023,-0.766,1.078
0.078,-0.941,1.063
0.16,-0.992,1.051
0.23,-0.883,1.047
0.273,-0.727,1.066
0.277,-0.613,1.086
0.242,-0.582,1.109
0.215,-0.602,1.121
0.211,-0.605,1.113
0.215,-0.574,1.082
0.219,-0.523,1.027
0.227,-0.465,0.969
0.227,-0.434,0.898
0.219,-0.398,0.836
0.215,-0.367,0.793
0.211,-0.34,0.766
0.215,-0.324,0.762
0.23,-0.32,0.773
0.25,-0.328,0.793
0.266,-0.344,0.813
0.27,-0.359,0.832
0.297,-0.383,0.852
0.309,-0.398,0.859
0.313,-0.406,0.867
0.301,-0.406,0.883
0.285,-0.422,0.898
0.277,-0.438,0.906
0.277,-0.449,0.918
0.277,-0.441,0.918
0.277,-0.438,0.914
0.277,-0.426,0.914
0.273,-0.414,0.918
0.262,-0.41,0.914
0.238,-0.418,0.898
0.223,-0.426,0.883
