x_acc,y_acc,z_acc
0.063,-0.426,0.934
0.07,-0.418,0.934
0.09,-0.414,0.93
0.105,-0.41,0.934
0.121,-0.398,0.934
0.133,-0.402,0.926
0.141,-0.398,0.918
0.152,-0.41,0.906
0.152,-0.414,0.898
0.168,-0.418,0.883
0.176,-0.418,0.875
0.184,-0.438,0.867
0.195,-0.449,0.871
0.203,-0.469,0.883
0.211,-0.465,0.898
0.227,-0.461,0.914
0.246,-0.457,0.922
0.246,-0.469,0.926
0.227,-0.488,0.922
0.211,-0.5,0.93
0.195,-0.516,0.926
0.18,-0.516,0.926
0.176,-0.527,0.93
0.18,-0.531,0.93
0.184,-0.531,0.926
0.191,-0.531,0.914
0.188,-0.535,0.891
0.172,-0.547,0.867
0.16,-0.57,0.859
0.145,-0.578,0.848
0.148,-0.566,0.848
0.164,-0.543,0.855
0.184,-0.527,0.867
0.199,-0.508,0.855
0.203,-0.504,0.836
0.207,-0.504,0.828
0.188,-0.52,0.824
0.18,-0.52,0.82
0.172,-0.523,0.813
0.184,-0.52,0.813
0.199,-0.52,0.816
0.207,-0.516,0.824
0.219,-0.508,0.82
0.227,-0.504,0.813
0.223,-0.52,0.797
0.215,-0.539,0.801
0.195,-0.543,0.797
0.188,-0.543,0.797
0.184,-0.535,0.805
0.188,-0.535,0.809
0.195,-0.539,0.809
0.211,-0.535,0.813
0.211,-0.531,0.813
0.215,-0.535,0.816
0.211,-0.547,0.82
0.207,-0.563,0.82
0.195,-0.566,0.82
0.191,-0.563,0.82
0.191,-0.555,0.824
0.188,-0.543,0.836
0.195,-0.535,0.844
0.207,-0.535,0.855
0.207,-0.535,0.859
0.199,-0.555,0.871
0.188,-0.598,0.906
0.148,-0.648,0.938
0.078,-0.672,0.949
0.023,-0.637,0.957
-0.004,-0.574,0.957
-0.008,-0.535,0.957
-0.008,-0.527,0.945
0.0,-0.535,0.93
0.027,-0.539,0.926
0.07,-0.531,0.93
0.117,-0.512,0.938
0.164,-0.504,0.969
0.203,-0.508,1.0
0.215,-0.504,1.023
0.211,-0.516,1.039
0.203,-0.496,1.023
0.188,-0.473,1.016
0.168,-0.453,0.996
0.152,-0.453,0.969
0.117,-0.441,0.941
0.094,-0.441,0.918
0.074,-0.43,0.898
0.063,-0.426,0.879
0.055,-0.426,0.871
0.055,-0.426,0.867
0.066,-0.418,0.863
0.063,-0.418,0.859
0.082,-0.418,0.863
0.09,-0.414,0.863
0.082,-0.406,0.859
0.07,-0.414,0.871
0.055,-0.43,0.891
0.039,-0.449,0.914
0.043,-0.461,0.945
0.063,-0.465,0.957
0.09,-0.477,0.953
0.105,-0.488,0.934
0.094,-0.5,0.91
0.07,-0.508,0.887
0.051,-0.523,0.871
0.043,-0.535,0.879
