x_acc,y_acc,z_acc
0.047,-0.816,0.609
0.039,-0.824,0.594
0.035,-0.836,0.578
0.043,-0.848,0.563
0.047,-0.859,0.547
0.055,-0.871,0.543
0.063,-0.879,0.531
0.07,-0.891,0.527
0.082,-0.895,0.523
0.102,-0.906,0.535
0.113,-0.898,0.527
0.117,-0.883,0.512
0.117,-0.875,0.508
0.117,-0.863,0.504
0.125,-0.867,0.504
0.137,-0.871,0.512
0.137,-0.867,0.527
0.133,-0.852,0.543
0.133,-0.832,0.57
0.129,-0.82,0.582
0.133,-0.813,0.598
0.121,-0.793,0.609
0.117,-0.793,0.613
0.109,-0.801,0.633
0.102,-0.789,0.645
0.094,-0.781,0.648
0.09,-0.766,0.652
0.082,-0.75,0.66
0.082,-0.742,0.672
0.09,-0.727,0.684
0.09,-0.715,0.695
0.078,-0.707,0.703
0.063,-0.707,0.715
0.051,-0.711,0.707
0.047,-0.719,0.711
0.039,-0.73,0.703
0.027,-0.75,0.695
0.008,-0.77,0.691
-0.012,-0.785,0.691
-0.023,-0.797,0.695
-0.031,-0.801,0.703
-0.031,-0.797,0.715
-0.027,-0.793,0.727
-0.035,-0.785,0.73
-0.047,-0.789,0.742
-0.051,-0.801,0.75
-0.047,-0.816,0.758
-0.031,-0.824,0.758
-0.016,-0.809,0.746
-0.008,-0.789,0.742
-0.012,-0.777,0.723
-0.023,-0.773,0.711
-0.031,-0.77,0.695
-0.039,-0.754,0.684
-0.047,-0.734,0.68
-0.047,-0.719,0.672
-0.051,-0.711,0.66
-0.059,-0.723,0.656
-0.063,-0.727,0.656
-0.055,-0.723,0.664
-0.047,-0.719,0.66
-0.047,-0.723,0.656
-0.043,-0.727,0.656
-0.043,-0.738,0.664
-0.043,-0.746,0.664
-0.039,-0.754,0.664
-0.047,-0.758,0.656
-0.059,-0.773,0.648
-0.066,-0.777,0.641
-0.07,-0.781,0.629
-0.078,-0.797,0.629
-0.09,-0.809,0.617
-0.098,-0.809,0.617
-0.098,-0.82,0.617
-0.098,-0.82,0.625
-0.094,-0.816,0.633
-0.082,-0.824,0.641
-0.082,-0.828,0.645
-0.094,-0.84,0.648
-0.102,-0.852,0.652
-0.109,-0.863,0.656
-0.109,-0.867,0.656
-0.113,-0.867,0.664
-0.117,-0.867,0.664
-0.129,-0.871,0.676
-0.121,-0.867,0.684
-0.125,-0.859,0.688
-0.121,-0.848,0.691
-0.113,-0.832,0.684
-0.129,-0.84,0.68
-0.141,-0.844,0.672
-0.141,-0.867,0.656
-0.129,-0.914,0.672
-0.082,-0.957,0.707
-0.008,-0.934,0.715
0.055,-0.84,0.723
0.09,-0.75,0.742
0.102,-0.699,0.773
0.113,-0.672,0.793
0.137,-0.66,0.816
0.168,-0.645,0.832
0.195,-0.617,0.832
0.203,-0.594,0.836
0.195,-0.594,0.836
0.199,-0.617,0.824
0.195,-0.664,0.805
0.199,-0.703,0.801
0.191,-0.727,0.809
0.18,-0.723,0.816
0.168,-0.715,0.836
0.148,-0.715,0.824
