x_acc,y_acc,z_acc
0.148,-0.727,0.715
0.148,-0.719,0.711
0.137,-0.723,0.707
0.152,-0.73,0.707
0.156,-0.727,0.695
0.16,-0.727,0.695
0.164,-0.727,0.695
0.164,-0.727,0.691
0.164,-0.734,0.699
0.156,-0.734,0.699
0.152,-0.734,0.703
0.148,-0.738,0.695
0.152,-0.738,0.695
0.156,-0.734,0.699
0.16,-0.738,0.699
0.16,-0.742,0.707
0.156,-0.742,0.715
0.152,-0.738,0.719
0.156,-0.734,0.719
0.16,-0.73,0.715
0.172,-0.727,0.703
0.18,-0.723,0.699
0.18,-0.723,0.688
0.172,-0.719,0.68
0.172,-0.727,0.676
0.172,-0.727,0.676
0.176,-0.727,0.672
0.184,-0.727,0.672
0.188,-0.73,0.676
0.188,-0.738,0.688
0.184,-0.738,0.684
0.184,-0.734,0.688
0.184,-0.73,0.684
0.184,-0.723,0.684
0.184,-0.715,0.688
0.191,-0.715,0.688
0.199,-0.719,0.684
0.199,-0.719,0.684
0.191,-0.723,0.68
0.191,-0.727,0.684
0.188,-0.734,0.688
0.184,-0.738,0.688
0.184,-0.73,0.684
0.195,-0.715,0.691
0.191,-0.715,0.691
0.184,-0.715,0.684
0.18,-0.711,0.684
0.18,-0.699,0.68
0.172,-0.691,0.68
0.156,-0.684,0.676
0.148,-0.676,0.672
0.137,-0.664,0.676
0.117,-0.66,0.676
0.113,-0.672,0.688
0.102,-0.684,0.695
0.094,-0.691,0.707
0.09,-0.699,0.715
0.094,-0.707,0.727
0.098,-0.73,0.734
0.105,-0.75,0.746
0.125,-0.773,0.75
0.145,-0.793,0.75
0.164,-0.789,0.742
0.164,-0.781,0.73
0.164,-0.773,0.723
0.164,-0.762,0.719
0.16,-0.762,0.719
0.148,-0.77,0.703
0.129,-0.781,0.691
0.113,-0.809,0.676
0.105,-0.832,0.66
0.094,-0.848,0.648
0.098,-0.848,0.633
0.109,-0.848,0.621
0.117,-0.84,0.609
0.129,-0.832,0.609
0.137,-0.82,0.598
0.133,-0.805,0.602
0.125,-0.793,0.609
0.125,-0.773,0.613
0.125,-0.754,0.625
0.113,-0.75,0.637
0.102,-0.742,0.645
0.113,-0.727,0.66
0.117,-0.707,0.676
0.105,-0.703,0.688
0.09,-0.699,0.703
0.098,-0.688,0.715
0.105,-0.68,0.719
0.117,-0.684,0.719
0.117,-0.691,0.719
0.109,-0.707,0.719
0.102,-0.719,0.715
0.09,-0.73,0.715
0.07,-0.746,0.699
0.063,-0.75,0.688
0.055,-0.754,0.691
0.059,-0.75,0.688
0.063,-0.754,0.684
0.059,-0.75,0.691
0.055,-0.738,0.703
0.051,-0.73,0.715
0.039,-0.707,0.738
0.051,-0.691,0.758
0.047,-0.699,0.773
0.039,-0.703,0.785
0.027,-0.73,0.785
0.008,-0.758,0.777
-0.008,-0.785,0.766
-0.031,-0.816,0.758
-0.047,-0.871,0.758
-0.031,-0.945,0.77
0.008,-1.0,0.793
0.051,-1.0,0.813
0.066,-0.938,0.84
0.066,-0.867,0.867
0.082,-0.816,0.898
0.129,-0.809,0.922
0.188,-0.797,0.941
0.219,-0.742,0.957
0.227,-0.648,0.969
0.238,-0.559,0.957
0.262,-0.496,0.922
0.27,-0.473,0.875
0.258,-0.461,0.82
0.246,-0.461,0.773
0.242,-0.457,0.715
0.238,-0.465,0.68
0.23,-0.496,0.66
0.207,-0.535,0.66
0.188,-0.566,0.664
0.176,-0.578,0.672
0.184,-0.582,0.691
0.203,-0.594,0.715
0.211,-0.621,0.738
0.219,-0.652,0.758
0.207,-0.672,0.773
0.199,-0.691,0.773
0.18,-0.699,0.762
0.168,-0.699,0.762
0.16,-0.695,0.746
0.152,-0.688,0.727
0.152,-0.68,0.711
0.156,-0.68,0.691
0.156,-0.688,0.668
0.16,-0.695,0.652
0.16,-0.711,0.625
0.164,-0.715,0.605
0.164,-0.719,0.586
0.168,-0.73,0.578
0.168,-0.746,0.574
0.168,-0.766,0.57
0.156,-0.777,0.57
0.16,-0.777,0.57
0.16,-0.766,0.57
0.152,-0.758,0.57
0.145,-0.742,0.582
0.141,-0.73,0.59
0.141,-0.727,0.602
0.148,-0.723,0.613
0.152,-0.711,0.625
0.164,-0.691,0.641
0.188,-0.672,0.648
0.207,-0.68,0.648
0.223,-0.699,0.652
0.227,-0.727,0.664
0.223,-0.75,0.664
0.215,-0.75,0.676
0.211,-0.746,0.68
0.207,-0.742,0.695
0.207,-0.746,0.707
0.215,-0.75,0.715
0.23,-0.762,0.719
0.246,-0.773,0.723
0.254,-0.777,0.719
0.273,-0.781,0.723
0.285,-0.816,0.738
0.27,-0.883,0.762
0.227,-0.957,0.773
0.184,-1.012,0.781
0.133,-1.023,0.805
0.066,-0.961,0.828
0.004,-0.82,0.848
-0.027,-0.648,0.883
-0.035,-0.508,0.906
-0.023,-0.449,0.918
-0.016,-0.473,0.922
0.023,-0.551,0.918
0.074,-0.641,0.898
0.129,-0.68,0.875
0.164,-0.676,0.852
0.172,-0.676,0.824
0.176,-0.684,0.801
0.18,-0.711,0.789
0.184,-0.734,0.766
0.184,-0.742,0.742
0.176,-0.75,0.711
0.176,-0.742,0.676
0.18,-0.727,0.637
0.184,-0.703,0.609
0.18,-0.684,0.578
0.18,-0.672,0.555
0.172,-0.676,0.531
0.168,-0.68,0.527
0.16,-0.676,0.52
0.152,-0.676,0.527
0.141,-0.676,0.531
0.125,-0.684,0.543
0.109,-0.707,0.551
0.105,-0.73,0.566
0.102,-0.762,0.578
0.098,-0.781,0.598
0.098,-0.789,0.609
0.094,-0.781,0.625
0.094,-0.77,0.648
0.09,-0.754,0.664
0.074,-0.73,0.676
0.055,-0.691,0.703
0.035,-0.66,0.723
0.016,-0.645,0.73
0.004,-0.66,0.742
0.012,-0.711,0.742
0.027,-0.781,0.738
0.055,-0.844,0.734
0.07,-0.895,0.73
0.07,-0.941,0.727
0.051,-0.992,0.719
0.051,-1.027,0.734
0.094,-1.063,0.766
0.168,-1.066,0.816
0.238,-1.012,0.871
0.281,-0.93,0.906
0.305,-0.828,0.926
0.289,-0.727,0.934
0.238,-0.637,0.918
0.191,-0.555,0.879
0.172,-0.512,0.84
0.188,-0.508,0.797
0.207,-0.539,0.77
0.215,-0.59,0.75
0.203,-0.645,0.738
0.18,-0.672,0.723
0.16,-0.664,0.707
0.152,-0.645,0.711
0.16,-0.645,0.715
0.164,-0.656,0.73
0.16,-0.672,0.75
0.148,-0.68,0.754
0.145,-0.684,0.754
0.145,-0.676,0.746
0.141,-0.668,0.73
0.129,-0.656,0.707
0.109,-0.648,0.68
0.098,-0.66,0.66
0.082,-0.664,0.633
0.07,-0.664,0.613
0.063,-0.668,0.598
0.078,-0.668,0.586
0.09,-0.672,0.574
0.105,-0.676,0.574
0.125,-0.676,0.574
0.129,-0.691,0.566
0.137,-0.699,0.57
0.145,-0.707,0.57
0.152,-0.715,0.574
0.152,-0.715,0.574
0.152,-0.711,0.578
0.152,-0.695,0.598
0.152,-0.668,0.617
0.148,-0.637,0.633
0.152,-0.613,0.652
0.164,-0.613,0.676
0.168,-0.645,0.699
0.172,-0.688,0.715
0.18,-0.73,0.73
0.199,-0.762,0.734
0.199,-0.789,0.738
0.207,-0.816,0.746
0.199,-0.832,0.746
0.195,-0.848,0.754
0.191,-0.875,0.766
0.191,-0.918,0.797
0.176,-0.984,0.832
0.133,-1.043,0.848
0.066,-1.055,0.852
0.004,-0.988,0.855
-0.055,-0.871,0.859
-0.09,-0.711,0.855
-0.098,-0.543,0.844
-0.07,-0.438,0.832
-0.039,-0.422,0.84
0.008,-0.492,0.852
0.07,-0.613,0.848
0.125,-0.727,0.836
0.16,-0.781,0.816
0.172,-0.773,0.793
0.16,-0.727,0.781
0.148,-0.703,0.77
0.129,-0.715,0.746
0.129,-0.734,0.723
0.141,-0.742,0.707
0.148,-0.73,0.68
0.152,-0.711,0.656
0.156,-0.695,0.629
0.141,-0.695,0.598
0.129,-0.695,0.574
0.125,-0.695,0.555
0.125,-0.691,0.535
