0.012,-0.918,0.434
0.016,-0.918,0.43
0.012,-0.922,0.43
0.012,-0.922,0.426
0.004,-0.922,0.43
0.004,-0.922,0.43
0.008,-0.922,0.434
0.008,-0.922,0.434
0.008,-0.922,0.434
0.012,-0.922,0.434
0.012,-0.922,0.434
0.008,-0.918,0.434
0.012,-0.914,0.434
0.02,-0.914,0.43
0.016,-0.918,0.43
0.016,-0.922,0.43
0.012,-0.926,0.434
0.008,-0.926,0.43
0.008,-0.926,0.434
-0.004,-0.922,0.434
0.008,-0.926,0.434
0.012,-0.922,0.434
0.012,-0.926,0.43
0.012,-0.934,0.426
0.008,-0.93,0.422
0.012,-0.934,0.418
0.016,-0.938,0.43
0.016,-0.934,0.438
0.012,-0.93,0.441
0.016,-0.922,0.438
0.02,-0.918,0.434
0.016,-0.918,0.434
0.004,-0.922,0.43
0.004,-0.922,0.43
0.004,-0.93,0.434
0.004,-0.93,0.43
0.004,-0.922,0.434
0.008,-0.922,0.438
0.008,-0.918,0.434
0.016,-0.918,0.434
0.016,-0.922,0.434
0.02,-0.918,0.434
0.02,-0.922,0.43
0.02,-0.922,0.434
0.016,-0.922,0.434
0.012,-0.918,0.434
0.008,-0.918,0.438
0.008,-0.918,0.434
0.008,-0.918,0.43
0.012,-0.926,0.434
0.008,-0.93,0.438
0.016,-0.926,0.438
0.02,-0.922,0.43
0.012,-0.93,0.43
0.012,-0.926,0.43
0.016,-0.93,0.434
0.016,-0.926,0.434
0.012,-0.922,0.434
0.012,-0.922,0.43
0.008,-0.93,0.434
0.004,-0.93,0.43
0.012,-0.926,0.43
0.016,-0.922,0.434
0.012,-0.922,0.434
0.016,-0.922,0.43
0.012,-0.918,0.434
0.012,-0.918,0.43
0.016,-0.918,0.43
0.012,-0.918,0.43
0.004,-0.918,0.426
0.016,-0.934,0.43
0.012,-0.93,0.43
0.004,-0.934,0.422
0.004,-0.938,0.426
0.008,-0.93,0.426
0.008,-0.93,0.43
0.012,-0.93,0.43
0.008,-0.926,0.434
0.012,-0.922,0.434
0.012,-0.922,0.43
0.02,-0.926,0.422
0.016,-0.922,0.422
0.016,-0.93,0.422
0.016,-0.93,0.414
0.02,-0.93,0.426
0.016,-0.926,0.426
0.012,-0.922,0.426
0.012,-0.926,0.426
0.004,-0.922,0.426
0,-0.922,0.426
0.004,-0.926,0.422
0.012,-0.926,0.422
0.012,-0.926,0.426
0.012,-0.93,0.426
0.016,-0.93,0.422
0.012,-0.938,0.418
0.012,-0.941,0.426
0.016,-0.938,0.43
0.016,-0.93,0.426
0.012,-0.93,0.418
0.016,-0.922,0.414
0.012,-0.922,0.414
0.012,-0.926,0.418
0.012,-0.93,0.422
0.012,-0.934,0.418
0.012,-0.926,0.418
0.012,-0.922,0.418
0.012,-0.922,0.418
0.012,-0.922,0.418
0.016,-0.93,0.422
0.016,-0.938,0.418
0.02,-0.938,0.422
0.016,-0.941,0.414
0.012,-0.941,0.414
0.02,-0.934,0.41
0.016,-0.941,0.41
0.02,-0.941,0.406
0.016,-0.945,0.398
0.016,-0.945,0.402
0.008,-0.941,0.402
0.016,-0.938,0.418
0.012,-0.938,0.418
0.016,-0.938,0.418
0.02,-0.938,0.422
0.02,-0.934,0.422
0.02,-0.938,0.418
0.016,-0.938,0.418
0.008,-0.941,0.418
0.012,-0.938,0.418
0.008,-0.934,0.422
0.008,-0.926,0.422
0,-0.926,0.422
-0.004,-0.926,0.422
0,-0.922,0.426
0.004,-0.922,0.426
0.008,-0.926,0.426
0.012,-0.922,0.426
0.02,-0.918,0.43
0.016,-0.922,0.422
0.023,-0.922,0.422
0.02,-0.926,0.422
0.016,-0.926,0.422
0.012,-0.93,0.426
0.012,-0.93,0.426
0.012,-0.922,0.43
0.008,-0.926,0.426
0.008,-0.926,0.414
0.012,-0.922,0.418
0.016,-0.922,0.418
0.016,-0.926,0.418
0.02,-0.934,0.414
0.02,-0.934,0.422
0.023,-0.938,0.426
0.023,-0.934,0.426
0.023,-0.934,0.426
0.023,-0.93,0.426
0.02,-0.926,0.434
0.02,-0.922,0.426
0.016,-0.922,0.422
0.016,-0.922,0.418
0.023,-0.918,0.418
0.023,-0.926,0.418
0.023,-0.93,0.426
0.023,-0.926,0.426
0.023,-0.93,0.422
0.023,-0.938,0.422
0.023,-0.934,0.422
0.02,-0.93,0.426
0.016,-0.934,0.418
0,-0.926,0.426
0.012,-0.922,0.434
0.008,-0.918,0.43
0.008,-0.918,0.43
0.012,-0.918,0.426
0.012,-0.918,0.43
0.016,-0.922,0.434
0.016,-0.922,0.434
0.02,-0.922,0.434
0.02,-0.926,0.434
0.02,-0.922,0.434
0.02,-0.922,0.43
0.023,-0.93,0.43
0.023,-0.938,0.426
0.023,-0.938,0.43
0.016,-0.934,0.43
0.02,-0.926,0.426
0.012,-0.918,0.426
0.008,-0.918,0.422
0.008,-0.918,0.418
0.008,-0.918,0.422
0.008,-0.922,0.426
0.016,-0.922,0.43
0.012,-0.922,0.426
0.012,-0.922,0.43
0.016,-0.918,0.434
0.02,-0.918,0.434
0.02,-0.922,0.434
0.023,-0.922,0.434
0.02,-0.926,0.434
0.016,-0.922,0.434
0.016,-0.922,0.434
0.012,-0.922,0.434
0.012,-0.918,0.438
0.008,-0.922,0.438
0.008,-0.918,0.434
0.004,-0.918,0.434
0.004,-0.914,0.426
0.012,-0.918,0.426
0.012,-0.926,0.43
0.02,-0.922,0.434
0.02,-0.922,0.438
0.02,-0.926,0.438
0.02,-0.922,0.441
0.016,-0.914,0.438
0.012,-0.906,0.438
0.012,-0.914,0.438
0.008,-0.922,0.434
0.008,-0.93,0.426
0.008,-0.938,0.43
0.004,-0.93,0.426
0.008,-0.934,0.426
0.012,-0.938,0.414
0.012,-0.941,0.41
0.016,-0.945,0.406
0.02,-0.949,0.402
0.023,-0.949,0.41
0.023,-0.953,0.414
0.027,-0.953,0.418
0.027,-0.953,0.426
0.031,-0.949,0.43
0.031,-0.945,0.434
0.027,-0.941,0.43
0.023,-0.938,0.422
0.027,-0.945,0.406
0.039,-0.949,0.414
0.035,-0.953,0.414
0.027,-0.945,0.422
0.023,-0.93,0.43
0.016,-0.922,0.434
0.008,-0.914,0.445
0.012,-0.91,0.457
0.016,-0.906,0.465
0.02,-0.902,0.477
0.023,-0.898,0.484
0.023,-0.91,0.484
0.035,-0.91,0.477
0.035,-0.922,0.473
0.047,-0.926,0.461
0.047,-0.918,0.457
0.051,-0.914,0.453
0.039,-0.91,0.453
0.031,-0.922,0.453
0.035,-0.922,0.457
0.043,-0.91,0.465
0.035,-0.902,0.473
0.027,-0.898,0.477
0.02,-0.898,0.484
0.012,-0.898,0.484
0.008,-0.898,0.488
0.012,-0.887,0.5
0.012,-0.875,0.504
0.02,-0.863,0.508
0.023,-0.852,0.512
0.023,-0.844,0.52
0.02,-0.844,0.523
0.023,-0.852,0.535
0.023,-0.863,0.543
0.016,-0.867,0.535
0.012,-0.871,0.539
0.004,-0.867,0.539
0.012,-0.871,0.543
0.016,-0.871,0.539
0.02,-0.863,0.539
0.023,-0.863,0.543
0.023,-0.863,0.555
0.027,-0.867,0.563
0.023,-0.855,0.563
0.023,-0.852,0.559
0.023,-0.848,0.563
0.023,-0.848,0.563
0.023,-0.848,0.566
0.02,-0.848,0.57
0.02,-0.836,0.578
0.012,-0.824,0.582
0.008,-0.816,0.582
0.008,-0.805,0.582
0.012,-0.801,0.578
0.004,-0.805,0.582
0.004,-0.809,0.59
0.008,-0.797,0.594
0.008,-0.793,0.605
0.008,-0.785,0.609
0.012,-0.777,0.617
0.008,-0.781,0.625
0.008,-0.789,0.633
0,-0.801,0.641
-0.008,-0.809,0.645
-0.023,-0.809,0.648
-0.027,-0.813,0.645
-0.031,-0.809,0.656
-0.039,-0.813,0.664
-0.043,-0.813,0.668
-0.051,-0.813,0.672
-0.051,-0.809,0.672
-0.063,-0.805,0.66
-0.059,-0.805,0.648
-0.066,-0.801,0.641
-0.07,-0.801,0.637
-0.074,-0.805,0.629
-0.07,-0.801,0.621
-0.07,-0.789,0.617
-0.07,-0.781,0.613
-0.066,-0.766,0.605
-0.074,-0.762,0.609
-0.074,-0.77,0.613
-0.066,-0.777,0.613
-0.066,-0.785,0.613
-0.07,-0.785,0.625
-0.078,-0.781,0.633
-0.09,-0.781,0.637
-0.074,-0.789,0.645
-0.059,-0.801,0.641
-0.063,-0.809,0.641
-0.059,-0.801,0.633
-0.063,-0.789,0.621
-0.063,-0.785,0.605
-0.066,-0.793,0.59
-0.07,-0.797,0.578
-0.078,-0.805,0.566
-0.09,-0.813,0.551
-0.094,-0.816,0.543
-0.086,-0.809,0.543
-0.082,-0.789,0.539
-0.082,-0.781,0.539
-0.066,-0.781,0.555
-0.07,-0.789,0.563
-0.078,-0.805,0.57
-0.086,-0.813,0.574
-0.086,-0.82,0.57
-0.082,-0.824,0.57
-0.078,-0.816,0.574
-0.074,-0.828,0.57
-0.07,-0.848,0.566
-0.066,-0.871,0.57
-0.074,-0.875,0.57
-0.078,-0.879,0.57
-0.082,-0.871,0.57
-0.094,-0.863,0.574
-0.105,-0.852,0.574
-0.109,-0.852,0.586
-0.109,-0.859,0.602
-0.117,-0.867,0.613
-0.121,-0.871,0.617
-0.117,-0.867,0.621
-0.117,-0.863,0.621
-0.113,-0.867,0.617
-0.113,-0.867,0.625
-0.109,-0.91,0.645
-0.098,-1.004,0.672
-0.055,-1.098,0.699
0,-1.117,0.707
0.043,-1.063,0.734
0.074,-1,0.785
0.098,-0.969,0.832
0.109,-0.938,0.871
0.121,-0.879,0.898
0.109,-0.828,0.906
0.082,-0.805,0.898
0.051,-0.805,0.895
0.02,-0.809,0.879
0.02,-0.789,0.848
0.035,-0.762,0.805
0.059,-0.746,0.77
0.082,-0.746,0.754
0.094,-0.75,0.746
0.102,-0.746,0.738
0.105,-0.738,0.73
0.105,-0.715,0.711
0.102,-0.688,0.688
0.094,-0.664,0.656
0.086,-0.648,0.629
0.074,-0.641,0.602
0.07,-0.633,0.574
0.063,-0.633,0.551
0.063,-0.633,0.539
0.066,-0.637,0.527
0.078,-0.633,0.523
0.086,-0.633,0.531
0.09,-0.641,0.535
0.098,-0.656,0.547
0.109,-0.672,0.555
0.113,-0.688,0.563
0.113,-0.703,0.578
0.117,-0.723,0.59
0.117,-0.734,0.598
0.117,-0.754,0.598
0.133,-0.77,0.602
0.141,-0.773,0.605
0.148,-0.762,0.598
0.148,-0.758,0.586
0.148,-0.754,0.57
0.148,-0.75,0.559
0.133,-0.742,0.551
0.125,-0.73,0.547
0.102,-0.723,0.555
0.102,-0.715,0.566
0.098,-0.711,0.57
0.09,-0.711,0.59
0.094,-0.707,0.613
0.102,-0.719,0.637
0.109,-0.738,0.66
0.109,-0.773,0.684
0.113,-0.813,0.703
0.117,-0.844,0.715
0.121,-0.871,0.715
0.133,-0.887,0.715
0.141,-0.895,0.715
0.137,-0.918,0.727
0.121,-0.988,0.773
0.074,-1.105,0.828
0,-1.223,0.879
-0.082,-1.246,0.895
-0.133,-1.152,0.902
-0.145,-1.031,0.898
-0.133,-0.926,0.883
-0.125,-0.82,0.828
-0.109,-0.723,0.766
-0.086,-0.656,0.73
-0.063,-0.656,0.703
-0.047,-0.699,0.695
-0.055,-0.75,0.695
-0.078,-0.766,0.691
-0.098,-0.754,0.684
-0.105,-0.73,0.68
-0.094,-0.719,0.684
-0.078,-0.715,0.691
-0.059,-0.719,0.699
-0.047,-0.723,0.695
-0.039,-0.711,0.668
-0.039,-0.707,0.625
-0.035,-0.695,0.59
-0.031,-0.695,0.559
-0.023,-0.699,0.527
-0.023,-0.703,0.508
-0.027,-0.695,0.496
-0.031,-0.688,0.488
-0.035,-0.688,0.488
-0.035,-0.688,0.492
-0.043,-0.699,0.492
-0.051,-0.719,0.492
-0.047,-0.734,0.492
-0.043,-0.746,0.5
-0.039,-0.758,0.508
-0.027,-0.781,0.52
-0.031,-0.809,0.52
-0.039,-0.828,0.527
-0.039,-0.84,0.527
-0.047,-0.832,0.527
-0.059,-0.82,0.516
-0.063,-0.813,0.512
-0.066,-0.805,0.508
-0.07,-0.797,0.496
-0.066,-0.789,0.492
-0.059,-0.785,0.48
-0.051,-0.773,0.477
-0.043,-0.766,0.488
-0.039,-0.773,0.504
-0.039,-0.785,0.52
-0.035,-0.805,0.531
-0.047,-0.82,0.543
-0.043,-0.844,0.563
-0.051,-0.852,0.57
-0.066,-0.867,0.574
-0.082,-0.871,0.574
-0.098,-0.875,0.574
-0.109,-0.879,0.574
-0.129,-0.93,0.59
-0.125,-1.043,0.633
-0.082,-1.156,0.68
-0.027,-1.195,0.723
0.031,-1.16,0.797
0.066,-1.117,0.883
0.086,-1.086,0.961
0.09,-1.027,1.004
0.09,-0.941,1
0.074,-0.867,0.973
0.063,-0.848,0.945
0.063,-0.895,0.918
0.078,-0.965,0.883
0.094,-1.023,0.844
0.105,-1.02,0.797
0.098,-0.965,0.77
0.082,-0.902,0.734
0.07,-0.852,0.691
0.059,-0.797,0.637
0.055,-0.742,0.578
0.047,-0.688,0.535
0.055,-0.648,0.492
0.055,-0.617,0.441
0.055,-0.59,0.406
0.059,-0.566,0.379
0.059,-0.559,0.371
0.074,-0.563,0.375
0.09,-0.563,0.379
0.102,-0.582,0.387
0.098,-0.605,0.398
0.094,-0.629,0.414
0.09,-0.656,0.43
0.098,-0.684,0.445
0.109,-0.719,0.461
0.117,-0.754,0.48
0.129,-0.801,0.496
0.141,-0.844,0.508
0.141,-0.867,0.508
0.145,-0.883,0.504
0.145,-0.883,0.504
0.133,-0.883,0.508
0.125,-0.871,0.504
0.105,-0.852,0.496
0.074,-0.82,0.5
0.063,-0.813,0.5
0.051,-0.809,0.496
0.031,-0.809,0.496
0.027,-0.805,0.496
0.023,-0.813,0.5
0.023,-0.828,0.508
0.023,-0.855,0.52
0.031,-0.895,0.527
0.039,-0.926,0.539
0.063,-0.945,0.539
0.086,-0.973,0.539
0.098,-1,0.551
0.082,-1.066,0.586
0.039,-1.191,0.656
-0.027,-1.277,0.723
-0.113,-1.262,0.777
-0.184,-1.168,0.828
-0.23,-1.074,0.859
-0.238,-0.984,0.859
-0.199,-0.887,0.832
-0.133,-0.801,0.777
-0.07,-0.789,0.738
-0.047,-0.832,0.723
-0.059,-0.895,0.723
-0.07,-0.93,0.738
-0.074,-0.93,0.742
-0.066,-0.902,0.73
-0.063,-0.867,0.711
-0.051,-0.844,0.684
-0.043,-0.84,0.648
-0.035,-0.844,0.625
-0.031,-0.852,0.598
-0.035,-0.813,0.555
-0.035,-0.77,0.508
-0.031,-0.734,0.457
-0.02,-0.719,0.418
-0.016,-0.699,0.387
-0.012,-0.688,0.352
-0.016,-0.68,0.336
-0.016,-0.676,0.328
-0.027,-0.68,0.316
-0.035,-0.695,0.305
-0.039,-0.723,0.305
-0.047,-0.738,0.313
-0.047,-0.754,0.316
-0.043,-0.766,0.32
-0.035,-0.785,0.328
-0.023,-0.813,0.344
-0.016,-0.828,0.355
-0.027,-0.84,0.379
-0.012,-0.844,0.395
-0.008,-0.844,0.395
-0.016,-0.84,0.395
-0.016,-0.848,0.391
-0.023,-0.863,0.391
-0.031,-0.879,0.391
-0.035,-0.891,0.387
-0.027,-0.891,0.379
-0.02,-0.902,0.387
-0.02,-0.926,0.406
-0.023,-0.953,0.406
-0.031,-0.984,0.422
-0.043,-1.012,0.441
-0.043,-1.031,0.465
-0.047,-1.027,0.488
-0.043,-1,0.496
-0.059,-0.965,0.492
-0.074,-0.938,0.492
-0.09,-0.926,0.477
-0.086,-0.973,0.461
-0.082,-1.086,0.484
-0.063,-1.168,0.516
-0.016,-1.172,0.551
0.043,-1.145,0.613
0.098,-1.145,0.672
0.148,-1.176,0.742
0.184,-1.168,0.805
0.207,-1.113,0.828
0.215,-1.063,0.832
0.199,-1.07,0.813
0.184,-1.117,0.797
0.16,-1.148,0.777
0.141,-1.141,0.746
0.113,-1.098,0.715
0.078,-1.027,0.66
0.043,-0.941,0.59
0.027,-0.852,0.512
0.023,-0.777,0.434
0.031,-0.727,0.367
0.043,-0.691,0.313
0.063,-0.664,0.266
0.078,-0.629,0.219
0.094,-0.598,0.195
0.102,-0.578,0.184
0.109,-0.578,0.195
0.117,-0.59,0.223
0.117,-0.617,0.25
0.117,-0.648,0.289
0.109,-0.676,0.332
0.109,-0.695,0.359
0.137,-0.715,0.391
0.148,-0.754,0.406
0.145,-0.805,0.43
0.148,-0.844,0.449
0.148,-0.855,0.461
0.145,-0.852,0.461
0.141,-0.848,0.457
0.129,-0.824,0.445
0.125,-0.805,0.43
0.117,-0.813,0.422
0.113,-0.832,0.402
0.094,-0.852,0.391
0.074,-0.867,0.391
0.059,-0.871,0.398
0.047,-0.883,0.418
0.027,-0.914,0.434
0.008,-0.957,0.465
0.004,-0.996,0.484
0.008,-1.02,0.492
0.031,-1.027,0.504
0.059,-1.039,0.527
0.082,-1.066,0.547
0.094,-1.133,0.57
0.082,-1.215,0.617
0.059,-1.293,0.688
0.031,-1.289,0.742
-0.004,-1.238,0.777
-0.043,-1.172,0.82
-0.066,-1.074,0.828
-0.074,-0.973,0.824
-0.086,-0.883,0.789
-0.102,-0.832,0.754
-0.105,-0.84,0.738
-0.109,-0.879,0.727
-0.117,-0.91,0.734
-0.121,-0.918,0.734
-0.109,-0.902,0.73
-0.09,-0.887,0.719
-0.07,-0.863,0.688
-0.055,-0.852,0.648
-0.047,-0.844,0.602
-0.039,-0.824,0.539
-0.027,-0.801,0.477
-0.027,-0.77,0.422
-0.027,-0.746,0.371
-0.027,-0.719,0.328
-0.031,-0.684,0.277
-0.027,-0.656,0.242
-0.02,-0.656,0.23
-0.023,-0.672,0.227
-0.023,-0.707,0.234
-0.035,-0.734,0.258
-0.043,-0.758,0.289
-0.051,-0.77,0.309
-0.051,-0.754,0.336
-0.047,-0.77,0.359
-0.031,-0.793,0.379
-0.02,-0.809,0.391
-0.016,-0.813,0.41
-0.004,-0.801,0.418
0.008,-0.789,0.426
0.016,-0.781,0.422
0.02,-0.777,0.426
0.012,-0.785,0.43
-0.004,-0.797,0.441
-0.008,-0.801,0.453
-0.012,-0.805,0.461
-0.008,-0.813,0.469
-0.02,-0.828,0.484
-0.023,-0.855,0.496
-0.023,-0.887,0.508
-0.035,-0.934,0.52
-0.039,-0.98,0.531
-0.039,-1.012,0.555
-0.043,-1.016,0.566
-0.055,-1,0.574
-0.066,-0.988,0.59
-0.082,-1.031,0.594
-0.078,-1.137,0.613
-0.039,-1.234,0.637
0.023,-1.242,0.664
0.098,-1.188,0.703
0.152,-1.129,0.746
0.188,-1.09,0.801
0.176,-1.031,0.84
0.141,-0.961,0.852
0.086,-0.93,0.855
0.055,-0.969,0.848
0.059,-1.023,0.82
0.07,-1.07,0.789
0.082,-1.086,0.738
0.09,-1.047,0.684
0.098,-0.992,0.648
0.094,-0.934,0.613
0.082,-0.863,0.57
0.078,-0.793,0.535
0.086,-0.719,0.488
0.105,-0.652,0.449
0.133,-0.613,0.414
0.141,-0.578,0.379
0.145,-0.566,0.355
0.141,-0.559,0.332
0.129,-0.551,0.309
0.133,-0.551,0.301
0.129,-0.582,0.293
0.121,-0.609,0.289
0.109,-0.637,0.301
0.098,-0.652,0.313
0.094,-0.68,0.324
0.094,-0.711,0.34
0.105,-0.766,0.363
0.121,-0.82,0.391
0.133,-0.871,0.418
0.133,-0.895,0.441
0.129,-0.91,0.457
0.121,-0.902,0.465
0.105,-0.875,0.469
0.09,-0.863,0.473
0.078,-0.871,0.48
0.074,-0.883,0.48
0.074,-0.891,0.477
0.055,-0.906,0.469
0.047,-0.93,0.457
0.051,-0.953,0.449
